Source,Target,Weight
Recio,Javi Ontiveros,3
Javi Ontiveros,P. Baysse,3
Recio,R. Rosales,2
Javi Ontiveros,Recio,2
Javi Ontiveros,Y. En-Nesyri,2
D. Rol\u00e1n,Chory Castro,2
Chory Castro,Diego Gonz\u00e1lez,2
Luis Hern\u00e1ndez,Javi Ontiveros,2
Diego Gonz\u00e1lez,Javi Ontiveros,2
Javi Ontiveros,Diego Gonz\u00e1lez,1
Borja Bast\u00f3n,Recio,1
Diego Gonz\u00e1lez,Recio,1
P. Baysse,Luis Hern\u00e1ndez,1
P. Baysse,Recio,1
Roberto,R. Rosales,1
P. Baysse,Roberto,1
Y. En-Nesyri,Borja Bast\u00f3n,1
R. Rosales,D. Rol\u00e1n,1
Borja Bast\u00f3n,Diego Gonz\u00e1lez,1
Recio,Diego Gonz\u00e1lez,1
Borja Bast\u00f3n,Javi Ontiveros,1
Diego Gonz\u00e1lez,Luis Hern\u00e1ndez,1
Y. En-Nesyri,Luis Hern\u00e1ndez,1
Luis Hern\u00e1ndez,Recio,1
Chory Castro,R. Rosales,1
Y. En-Nesyri,Chory Castro,1
Javi Ontiveros,Luis Hern\u00e1ndez,1
Luis Hern\u00e1ndez,Y. En-Nesyri,1
Javi Ontiveros,Borja Bast\u00f3n,1
Luis Hern\u00e1ndez,D. Rol\u00e1n,1
Y. En-Nesyri,Javi Ontiveros,1
R. Rosales,Luis Hern\u00e1ndez,1
R. Rosales,Y. En-Nesyri,1
P. Baysse,Diego Gonz\u00e1lez,1
R. Rosales,P. Baysse,1
Diego Gonz\u00e1lez,Borja Bast\u00f3n,1
