Source,Target,Weight
B. Djimsiti,A. To\u0219ca,6
A. To\u0219ca,B. Djimsiti,6
B. Djimsiti,L. Del Pinto,6
L. Del Pinto,B. Djimsiti,6
C. Diabat\u00e9,A. To\u0219ca,5
E. Brignola,L. Del Pinto,4
C. Puggioni,C. Diabat\u00e9,4
B. Djimsiti,C. Puggioni,3
V. Parigini,B. Djimsiti,3
A. To\u0219ca,V. Parigini,3
A. To\u0219ca,C. Diabat\u00e9,3
L. Del Pinto,C. Diabat\u00e9,3
C. Puggioni,A. To\u0219ca,3
L. Del Pinto,J. Billong,3
A. To\u0219ca,C. Lombardi,3
C. Diabat\u00e9,N. Viola,3
B. Djimsiti,E. Brignola,2
B. Djimsiti,N. Viola,2
C. Diabat\u00e9,B. Djimsiti,2
J. Billong,L. Venuti,2
N. Viola,C. Diabat\u00e9,2
E. Brignola,B. Sagna,2
A. To\u0219ca,L. Del Pinto,2
A. To\u0219ca,N. Viola,2
C. Lombardi,B. Djimsiti,2
L. Del Pinto,V. Parigini,2
L. Del Pinto,E. Brignola,2
C. Diabat\u00e9,L. Del Pinto,2
J. Billong,L. Del Pinto,2
A. To\u0219ca,J. Billong,2
C. Puggioni,L. Venuti,2
L. Venuti,L. Del Pinto,2
J. Billong,C. Puggioni,2
L. Del Pinto,A. To\u0219ca,2
B. Sagna,F. \u0110uri\u010di\u0107,2
V. Parigini,A. To\u0219ca,2
N. Viola,L. Del Pinto,2
L. Del Pinto,B. Sagna,2
F. \u0110uri\u010di\u0107,B. Djimsiti,2
B. Sagna,L. Del Pinto,2
E. Brignola,F. \u0110uri\u010di\u0107,2
N. Viola,C. Lombardi,2
A. To\u0219ca,C. Puggioni,2
J. Billong,A. To\u0219ca,2
B. Sagna,E. Brignola,2
F. \u0110uri\u010di\u0107,L. Del Pinto,2
C. Diabat\u00e9,V. Parigini,1
C. Lombardi,C. Diabat\u00e9,1
C. Lombardi,L. Venuti,1
B. Sagna,B. Djimsiti,1
N. Viola,C. Puggioni,1
N. Viola,A. To\u0219ca,1
C. Diabat\u00e9,B. Sagna,1
C. Puggioni,V. Parigini,1
B. Djimsiti,L. Venuti,1
N. Viola,E. Brignola,1
C. Lombardi,A. To\u0219ca,1
V. Parigini,N. Viola,1
J. Billong,B. Djimsiti,1
L. Venuti,A. To\u0219ca,1
A. To\u0219ca,L. Venuti,1
L. Del Pinto,F. \u0110uri\u010di\u0107,1
V. Parigini,J. Billong,1
C. Puggioni,N. Viola,1
L. Venuti,C. Puggioni,1
F. \u0110uri\u010di\u0107,B. Sagna,1
V. Parigini,F. \u0110uri\u010di\u0107,1
F. \u0110uri\u010di\u0107,L. Venuti,1
L. Del Pinto,C. Lombardi,1
L. Venuti,C. Diabat\u00e9,1
B. Djimsiti,C. Lombardi,1
C. Lombardi,L. Del Pinto,1
B. Djimsiti,B. Sagna,1
N. Viola,J. Billong,1
L. Venuti,J. Billong,1
A. To\u0219ca,E. Brignola,1
C. Lombardi,N. Viola,1
L. Del Pinto,C. Puggioni,1
L. Del Pinto,L. Venuti,1
N. Viola,V. Parigini,1
B. Djimsiti,F. \u0110uri\u010di\u0107,1
L. Del Pinto,N. Viola,1
V. Parigini,C. Puggioni,1
E. Brignola,A. To\u0219ca,1
N. Viola,B. Djimsiti,1
B. Djimsiti,J. Billong,1
C. Diabat\u00e9,C. Puggioni,1
V. Parigini,C. Diabat\u00e9,1
F. \u0110uri\u010di\u0107,N. Viola,1
L. Venuti,E. Brignola,1
B. Djimsiti,C. Diabat\u00e9,1
B. Djimsiti,V. Parigini,1
L. Venuti,B. Djimsiti,1
C. Puggioni,B. Djimsiti,1
L. Venuti,V. Parigini,1
C. Diabat\u00e9,E. Brignola,1
