Source,Target,Weight
L. Dubois,A. Thomasson,7
L. Dubois,A. Tour\u00e9,5
Y. El Ghanassy,L. Dubois,5
E. Sala,L. Dubois,4
A. Thomasson,K. Djidji,4
V. Rongier,C. Awaziem,4
A. Tour\u00e9,K. Djidji,4
Diego Carlos,K. Djidji,4
A. Thomasson,A. Tour\u00e9,4
A. Tour\u00e9,L. Dubois,4
Y. El Ghanassy,A. Thomasson,4
V. Rongier,A. Tour\u00e9,3
Diego Carlos,Y. El Ghanassy,3
L. Dubois,Diego Carlos,3
L. Dubois,Y. El Ghanassy,3
C. Awaziem,V. Rongier,3
K. Djidji,A. Tour\u00e9,3
C. Awaziem,L. Dubois,3
A. Thomasson,Diego Carlos,3
Y. Bammou,A. Tour\u00e9,3
V. Rongier,L. Dubois,3
K. Djidji,Y. Bammou,3
C. T\u0103t\u0103ru\u0219anu,C. Awaziem,3
Diego Carlos,C. T\u0103t\u0103ru\u0219anu,2
C. Awaziem,A. Thomasson,2
L. Dubois,C. Awaziem,2
A. Tour\u00e9,C. Awaziem,2
A. Thomasson,L. Dubois,2
Y. Bammou,S. Ngom,2
A. Tour\u00e9,V. Rongier,2
A. Tour\u00e9,Diego Carlos,2
K. Djidji,A. Thomasson,2
E. Sala,Y. El Ghanassy,2
Lucas Lima,Y. Bammou,2
A. Thomasson,C. Awaziem,2
A. Tour\u00e9,Y. Bammou,2
K. Djidji,V. Rongier,2
K. Djidji,Diego Carlos,2
A. Tour\u00e9,A. Thomasson,2
Diego Carlos,V. Rongier,1
C. Awaziem,Diego Carlos,1
C. Awaziem,A. Tour\u00e9,1
Y. Bammou,A. Thomasson,1
C. Awaziem,E. Sala,1
Y. El Ghanassy,V. Rongier,1
Diego Carlos,E. Sala,1
C. Awaziem,Y. Bammou,1
A. Thomasson,Y. El Ghanassy,1
K. Djidji,L. Dubois,1
Y. Bammou,K. Djidji,1
A. Thomasson,E. Sala,1
E. Sala,C. Awaziem,1
L. Dubois,E. Sala,1
L. Dubois,V. Rongier,1
S. Ngom,E. Sala,1
C. T\u0103t\u0103ru\u0219anu,E. Sala,1
V. Rongier,Y. El Ghanassy,1
Y. Bammou,V. Rongier,1
S. Ngom,K. Djidji,1
Y. El Ghanassy,K. Djidji,1
Diego Carlos,Y. Bammou,1
A. Thomasson,Y. Bammou,1
A. Tour\u00e9,Y. El Ghanassy,1
Y. Bammou,Lucas Lima,1
K. Djidji,Lucas Lima,1
Y. Bammou,Diego Carlos,1
C. Awaziem,Y. El Ghanassy,1
K. Djidji,C. T\u0103t\u0103ru\u0219anu,1
A. Tour\u00e9,E. Sala,1
Y. El Ghanassy,A. Tour\u00e9,1
C. Awaziem,C. T\u0103t\u0103ru\u0219anu,1
