Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
R. Bauer,46,1,0,0,0,0,1
M. Friedl,76,1,0,0,0,1,0
J. Pavlenka,90,0,0,1,0,0,1
P. Bargfrede,90,0,0,0,1,0,1
M. Kruse,90,0,1,0,0,1,0
M. Eggestein,90,0,0,0,1,0,1
L. Augustinsson,90,1,0,0,0,1,0
N. Moisander,90,1,0,0,0,1,0
T. Delaney,90,0,0,0,1,1,0
M. Veljkovic,90,1,0,0,0,0,1
I. Belfodil,90,0,1,0,0,0,1
A. J\u00f3hannsson,44,0,1,0,0,0,1
J. Gondorf,14,0,0,0,1,0,1
S. Langkamp,1,1,0,0,0,0,1
