Source,Target,Weight
T. Walcott,J. Kenny,11
J. Kenny,I. Gueye,6
A. Williams,T. Walcott,6
J. Kenny,T. Walcott,5
Cuco Martina,G. Sigur\u00f0sson,4
I. Gueye,W. Rooney,4
W. Rooney,A. Williams,4
J. Kenny,W. Rooney,4
Cuco Martina,W. Rooney,4
W. Rooney,I. Gueye,4
A. Williams,J. Kenny,4
G. Sigur\u00f0sson,Cuco Martina,3
A. Williams,W. Rooney,3
T. Davies,J. Kenny,3
M. Keane,Cuco Martina,3
Cuco Martina,T. Walcott,3
W. Rooney,T. Walcott,3
T. Davies,G. Sigur\u00f0sson,3
W. Rooney,Cuco Martina,3
Cuco Martina,A. Williams,3
T. Walcott,G. Sigur\u00f0sson,3
G. Sigur\u00f0sson,T. Davies,3
I. Gueye,J. Pickford,3
W. Rooney,J. Kenny,3
G. Sigur\u00f0sson,W. Rooney,2
I. Gueye,A. Williams,2
G. Sigur\u00f0sson,M. Keane,2
A. Williams,O. Niasse,2
O. Niasse,T. Walcott,2
T. Davies,Cuco Martina,2
O. Niasse,A. Williams,2
J. Kenny,T. Davies,2
T. Walcott,Cuco Martina,2
T. Walcott,I. Gueye,2
J. Kenny,O. Niasse,2
T. Walcott,T. Davies,2
I. Gueye,M. Keane,2
Cuco Martina,O. Niasse,2
M. Keane,A. Williams,2
J. Kenny,A. Williams,2
I. Gueye,Cuco Martina,2
T. Davies,T. Walcott,1
T. Davies,W. Rooney,1
O. Niasse,M. Keane,1
J. Pickford,A. Williams,1
T. Walcott,O. Niasse,1
J. Kenny,G. Sigur\u00f0sson,1
O. Niasse,Cuco Martina,1
T. Davies,A. Williams,1
I. Gueye,J. Kenny,1
A. Williams,I. Gueye,1
A. Williams,M. Keane,1
M. Keane,O. Niasse,1
W. Rooney,M. Keane,1
J. Kenny,M. Keane,1
J. Pickford,O. Niasse,1
O. Niasse,J. Kenny,1
J. Pickford,Cuco Martina,1
M. Keane,T. Davies,1
J. Kenny,Cuco Martina,1
W. Rooney,T. Davies,1
I. Gueye,T. Walcott,1
J. Pickford,I. Gueye,1
T. Walcott,A. Williams,1
Cuco Martina,I. Gueye,1
I. Gueye,T. Davies,1
A. Williams,T. Davies,1
G. Sigur\u00f0sson,T. Walcott,1
O. Niasse,G. Sigur\u00f0sson,1
A. Williams,J. Pickford,1
T. Davies,I. Gueye,1
M. Keane,W. Rooney,1
G. Sigur\u00f0sson,A. Williams,1
Cuco Martina,T. Davies,1
