Source,Target,Weight
M. Ham\u0161\u00edk,M\u00e1rio Rui,1
A. Milik,Pepe Reina,1
L. Tonelli,M. Ham\u0161\u00edk,1
Pepe Reina,L. Tonelli,1
L. Tonelli,L. Insigne,1
M\u00e1rio Rui,L. Insigne,1
M\u00e1rio Rui,Pepe Reina,1
Pepe Reina,M\u00e1rio Rui,1
L. Insigne,M. Ham\u0161\u00edk,1
M. Ham\u0161\u00edk,Pepe Reina,1
M\u00e1rio Rui,M. Ham\u0161\u00edk,1
Pepe Reina,E. Hysaj,1
M. Ham\u0161\u00edk,L. Tonelli,1
Albiol,M. Ham\u0161\u00edk,1
E. Hysaj,Jos\u00e9 Callej\u00f3n,1
L. Insigne,A. Milik,1
Jos\u00e9 Callej\u00f3n,M\u00e1rio Rui,1
