Source,Target,Weight
Philippe Coutinho,Jordi Alba,8
L. Messi,I. Rakiti\u0107,7
I. Rakiti\u0107,Andr\u00e9 Gomes,5
Jordi Alba,Philippe Coutinho,5
Sergi Roberto,I. Rakiti\u0107,5
I. Rakiti\u0107,Sergi Roberto,5
M. ter Stegen,Sergi Roberto,4
Andr\u00e9 Gomes,Sergi Roberto,4
Piqu\u00e9,I. Rakiti\u0107,4
I. Rakiti\u0107,Sergio Busquets,4
Piqu\u00e9,Sergi Roberto,4
I. Rakiti\u0107,L. Messi,4
Sergi Roberto,L. Su\u00e1rez,4
Sergio Busquets,L. Messi,4
S. Umtiti,Piqu\u00e9,3
Philippe Coutinho,S. Umtiti,3
I. Rakiti\u0107,M. ter Stegen,3
S. Umtiti,M. ter Stegen,3
M. ter Stegen,S. Umtiti,3
Jordi Alba,L. Su\u00e1rez,3
Sergio Busquets,Andr\u00e9 Gomes,3
L. Su\u00e1rez,L. Messi,3
M. ter Stegen,I. Rakiti\u0107,2
Sergi Roberto,S. Umtiti,2
Jordi Alba,Sergio Busquets,2
Sergi Roberto,Piqu\u00e9,2
L. Messi,Piqu\u00e9,2
Andr\u00e9 Gomes,L. Su\u00e1rez,2
L. Messi,Philippe Coutinho,2
Jordi Alba,Sergi Roberto,2
L. Su\u00e1rez,S. Umtiti,2
I. Rakiti\u0107,Jordi Alba,2
Sergi Roberto,Andr\u00e9 Gomes,2
Jordi Alba,I. Rakiti\u0107,2
Sergio Busquets,I. Rakiti\u0107,2
M. ter Stegen,Piqu\u00e9,2
S. Umtiti,Philippe Coutinho,2
Sergi Roberto,Jordi Alba,2
Sergi Roberto,Sergio Busquets,2
Andr\u00e9 Gomes,I. Rakiti\u0107,2
Jordi Alba,S. Umtiti,2
L. Messi,Sergi Roberto,2
L. Su\u00e1rez,M. ter Stegen,2
S. Umtiti,Jordi Alba,2
Philippe Coutinho,L. Su\u00e1rez,2
L. Messi,M. ter Stegen,2
Jordi Alba,M. ter Stegen,2
Sergi Roberto,L. Messi,2
Andr\u00e9 Gomes,Sergio Busquets,2
M. ter Stegen,Sergio Busquets,1
L. Su\u00e1rez,Philippe Coutinho,1
L. Messi,L. Su\u00e1rez,1
Piqu\u00e9,Andr\u00e9 Gomes,1
L. Su\u00e1rez,Sergi Roberto,1
Piqu\u00e9,L. Messi,1
L. Su\u00e1rez,I. Rakiti\u0107,1
Sergio Busquets,Jordi Alba,1
Sergi Roberto,M. ter Stegen,1
Sergio Busquets,Philippe Coutinho,1
Sergi Roberto,Philippe Coutinho,1
Piqu\u00e9,Jordi Alba,1
M. ter Stegen,L. Messi,1
Andr\u00e9 Gomes,Piqu\u00e9,1
I. Rakiti\u0107,Philippe Coutinho,1
Sergio Busquets,Piqu\u00e9,1
Jordi Alba,L. Messi,1
Philippe Coutinho,L. Messi,1
S. Umtiti,Andr\u00e9 Gomes,1
Andr\u00e9 Gomes,S. Umtiti,1
Philippe Coutinho,Piqu\u00e9,1
Sergio Busquets,Sergi Roberto,1
L. Messi,Sergio Busquets,1
L. Su\u00e1rez,Sergio Busquets,1
Piqu\u00e9,M. ter Stegen,1
Piqu\u00e9,Philippe Coutinho,1
M. ter Stegen,Jordi Alba,1
I. Rakiti\u0107,Piqu\u00e9,1
I. Rakiti\u0107,S. Umtiti,1
L. Su\u00e1rez,Piqu\u00e9,1
L. Su\u00e1rez,Jordi Alba,1
Sergio Busquets,M. ter Stegen,1
Piqu\u00e9,Sergio Busquets,1
S. Umtiti,I. Rakiti\u0107,1
M. ter Stegen,Philippe Coutinho,1
S. Umtiti,L. Su\u00e1rez,1
