Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
J. Pastore,64,0,0,0,1,0,1
\u00c1. di Mar\u00eda,72,0,0,0,1,1,0
M. Verratti,85,0,0,0,1,0,1
A. Ar\u00e9ola,90,0,0,1,0,0,1
E. Cavani,90,0,1,0,0,0,1
Neymar,90,0,1,0,0,0,1
Dani Alves,90,1,0,0,0,0,1
Yuri Berchiche,90,1,0,0,0,1,0
Marquinhos,90,1,0,0,0,0,1
Thiago Silva,90,1,0,0,0,0,1
G. Lo Celso,90,0,0,0,1,1,0
L. Diarra,26,0,0,0,1,0,1
T. Meunier,18,1,0,0,0,0,1
C. Nkunku,5,0,0,0,1,0,1
