Source,Target,Weight
H. Traor\u00e9,B. Bourigeaud,4
Y. Gourcuff,B. Andr\u00e9,3
B. Bourigeaud,H. Traor\u00e9,3
B. Andr\u00e9,B. Bourigeaud,3
B. Bourigeaud,Y. Gourcuff,3
M. Zeffane,Mexer,2
H. Traor\u00e9,J. Gelin,2
J. Gelin,Mexer,2
A. Hunou,Y. Gourcuff,2
M. Zeffane,J. Lea Siliki,2
B. Andr\u00e9,W. Khazri,2
Mexer,Y. Gourcuff,2
Y. Gourcuff,W. Khazri,2
B. Bourigeaud,Mexer,2
J. Lea Siliki,A. Hunou,2
Y. Gourcuff,J. Gelin,2
J. Gelin,B. Andr\u00e9,2
Mexer,M. Zeffane,2
J. Gelin,H. Traor\u00e9,2
W. Khazri,A. Hunou,2
J. Lea Siliki,M. Zeffane,1
A. Hunou,J. Lea Siliki,1
J. Lea Siliki,B. Bourigeaud,1
B. Bourigeaud,B. Andr\u00e9,1
H. Traor\u00e9,W. Khazri,1
T. Koubek,J. Lea Siliki,1
J. Lea Siliki,H. Traor\u00e9,1
A. Hunou,W. Khazri,1
Y. Gourcuff,H. Traor\u00e9,1
W. Khazri,H. Traor\u00e9,1
Mexer,H. Traor\u00e9,1
M. Zeffane,J. Gelin,1
Mexer,T. Koubek,1
B. Bourigeaud,J. Gelin,1
J. Gelin,B. Bourigeaud,1
A. Hunou,M. Zeffane,1
J. Lea Siliki,J. Gelin,1
Y. Gourcuff,B. Bourigeaud,1
H. Traor\u00e9,Y. Gourcuff,1
B. Andr\u00e9,H. Traor\u00e9,1
H. Traor\u00e9,J. Lea Siliki,1
W. Khazri,Y. Gourcuff,1
A. Hunou,J. Gelin,1
W. Khazri,J. Lea Siliki,1
B. Andr\u00e9,A. Hunou,1
H. Traor\u00e9,B. Andr\u00e9,1
J. Gelin,A. Hunou,1
