Source,Target,Weight
\u00c1lex Berenguer,A. Barreca,6
A. Barreca,E. Moretti,5
\u00c1lex Berenguer,A. Ljaji\u0107,5
A. Ljaji\u0107,\u00c1lex Berenguer,5
Iago Falqu\u00e9,A. Ljaji\u0107,5
E. Moretti,A. Barreca,5
A. Barreca,\u00c1lex Berenguer,5
N. N'Koulou,L. De Silvestri,4
T. Rinc\u00f3n,L. De Silvestri,4
D. Baselli,T. Rinc\u00f3n,4
T. Rinc\u00f3n,D. Baselli,3
Iago Falqu\u00e9,L. De Silvestri,3
\u00c1lex Berenguer,D. Baselli,3
A. Ljaji\u0107,N. N'Koulou,3
L. De Silvestri,N. N'Koulou,3
D. Baselli,N. N'Koulou,3
T. Rinc\u00f3n,Iago Falqu\u00e9,3
M. Niang,T. Rinc\u00f3n,3
L. De Silvestri,Iago Falqu\u00e9,3
N. N'Koulou,T. Rinc\u00f3n,2
M. Niang,\u00c1lex Berenguer,2
E. Moretti,T. Rinc\u00f3n,2
A. Barreca,D. Baselli,2
A. Ljaji\u0107,Iago Falqu\u00e9,2
A. Ljaji\u0107,T. Rinc\u00f3n,2
L. De Silvestri,T. Rinc\u00f3n,2
L. De Silvestri,M. Niang,2
E. Moretti,A. Ljaji\u0107,2
D. Baselli,A. Ljaji\u0107,2
A. Ljaji\u0107,E. Moretti,2
E. Moretti,Iago Falqu\u00e9,2
T. Rinc\u00f3n,\u00c1lex Berenguer,2
N. N'Koulou,D. Baselli,2
N. N'Koulou,Iago Falqu\u00e9,2
E. Moretti,D. Baselli,2
L. De Silvestri,A. Ljaji\u0107,2
L. De Silvestri,E. Moretti,2
D. Baselli,E. Moretti,2
Iago Falqu\u00e9,E. Moretti,2
T. Rinc\u00f3n,A. Barreca,1
Iago Falqu\u00e9,A. Barreca,1
D. Baselli,M. Niang,1
M. Niang,L. De Silvestri,1
D. Baselli,Iago Falqu\u00e9,1
M. Niang,S. Sirigu,1
S. Sirigu,A. Barreca,1
\u00c1lex Berenguer,L. De Silvestri,1
A. Barreca,A. Ljaji\u0107,1
L. De Silvestri,\u00c1lex Berenguer,1
Iago Falqu\u00e9,N. N'Koulou,1
E. Moretti,L. De Silvestri,1
\u00c1lex Berenguer,T. Rinc\u00f3n,1
A. Barreca,L. De Silvestri,1
A. Barreca,S. Sirigu,1
\u00c1lex Berenguer,M. Niang,1
D. Baselli,L. De Silvestri,1
N. N'Koulou,E. Moretti,1
Iago Falqu\u00e9,D. Baselli,1
S. Sirigu,\u00c1lex Berenguer,1
E. Moretti,N. N'Koulou,1
T. Rinc\u00f3n,N. N'Koulou,1
A. Ljaji\u0107,M. Niang,1
T. Rinc\u00f3n,M. Niang,1
M. Niang,Iago Falqu\u00e9,1
A. Ljaji\u0107,D. Baselli,1
S. Sirigu,M. Niang,1
D. Baselli,\u00c1lex Berenguer,1
N. N'Koulou,\u00c1lex Berenguer,1
\u00c1lex Berenguer,Iago Falqu\u00e9,1
M. Niang,N. N'Koulou,1
M. Niang,D. Baselli,1
A. Barreca,M. Niang,1
L. De Silvestri,D. Baselli,1
D. Baselli,A. Barreca,1
A. Ljaji\u0107,A. Barreca,1
T. Rinc\u00f3n,A. Ljaji\u0107,1
Iago Falqu\u00e9,M. Niang,1
Iago Falqu\u00e9,T. Rinc\u00f3n,1
T. Rinc\u00f3n,S. Sirigu,1
N. N'Koulou,M. Niang,1
