Source,Target,Weight
J. Willems,S. Falette,4
S. Falette,J. Willems,3
M. Hasebe,S. Falette,3
S. Falette,M. Hasebe,2
S. Falette,M. Fabi\u00e1n,2
K. Boateng,M. Wolf,2
M. Fabi\u00e1n,J. de Guzm\u00e1n,2
J. de Guzm\u00e1n,J. Willems,1
S. Falette,L. Hradecky,1
M. Wolf,M. Hasebe,1
J. de Guzm\u00e1n,M. Wolf,1
J. de Guzm\u00e1n,D. Abraham,1
D. da Costa,K. Boateng,1
M. Hasebe,M. Fabi\u00e1n,1
M. Wolf,J. Willems,1
J. Willems,K. Boateng,1
K. Boateng,J. Willems,1
D. Abraham,D. da Costa,1
J. Willems,M. Wolf,1
S. Falette,D. Abraham,1
M. Wolf,K. Boateng,1
M. Hasebe,D. da Costa,1
L. Hradecky,M. Hasebe,1
M. Fabi\u00e1n,S. Falette,1
D. Abraham,S. Falette,1
D. da Costa,M. Hasebe,1
