Source,Target,Weight
Azpilicueta,V. Moses,5
V. Moses,F\u00e0bregas,3
O. Giroud,F\u00e0bregas,3
F\u00e0bregas,T. Courtois,3
N. Kant\u00e9,A. R\u00fcdiger,2
F\u00e0bregas,Azpilicueta,2
F\u00e0bregas,N. Kant\u00e9,2
D. Zappacosta,A. R\u00fcdiger,2
A. R\u00fcdiger,N. Kant\u00e9,2
N. Kant\u00e9,D. Zappacosta,2
A. R\u00fcdiger,Azpilicueta,2
T. Courtois,Azpilicueta,2
N. Kant\u00e9,O. Giroud,2
Pedro,O. Giroud,2
O. Giroud,N. Kant\u00e9,1
A. R\u00fcdiger,V. Moses,1
F\u00e0bregas,E. Hazard,1
V. Moses,Pedro,1
O. Giroud,Pedro,1
V. Moses,T. Courtois,1
Azpilicueta,A. Christensen,1
Pedro,F\u00e0bregas,1
A. R\u00fcdiger,F\u00e0bregas,1
V. Moses,Azpilicueta,1
T. Courtois,O. Giroud,1
T. Courtois,D. Zappacosta,1
Azpilicueta,F\u00e0bregas,1
Azpilicueta,Pedro,1
O. Giroud,E. Hazard,1
A. Christensen,N. Kant\u00e9,1
Pedro,A. R\u00fcdiger,1
E. Hazard,F\u00e0bregas,1
E. Hazard,Azpilicueta,1
F\u00e0bregas,A. Christensen,1
F\u00e0bregas,O. Giroud,1
D. Zappacosta,N. Kant\u00e9,1
N. Kant\u00e9,Pedro,1
