Source,Target,Weight
Jordi Alba,Iniesta,2
Philippe Coutinho,Piqu\u00e9,2
Iniesta,Jordi Alba,2
Iniesta,Paulinho,1
Piqu\u00e9,Iniesta,1
Iniesta,L. Su\u00e1rez,1
Sergi Roberto,Jordi Alba,1
Piqu\u00e9,Paulinho,1
Paulinho,Sergi Roberto,1
L. Su\u00e1rez,Iniesta,1
S. Umtiti,I. Rakiti\u0107,1
Piqu\u00e9,S. Umtiti,1
I. Rakiti\u0107,Iniesta,1
Iniesta,Philippe Coutinho,1
Jordi Alba,I. Rakiti\u0107,1
S. Umtiti,Piqu\u00e9,1
Jordi Alba,L. Su\u00e1rez,1
Jordi Alba,S. Umtiti,1
Piqu\u00e9,Jordi Alba,1
I. Rakiti\u0107,O. Demb\u00e9l\u00e9,1
Paulinho,Piqu\u00e9,1
L. Su\u00e1rez,Jordi Alba,1
O. Demb\u00e9l\u00e9,Philippe Coutinho,1
