Source,Target,Weight
F. Romagna,M. Andreolli,2
F. Romagna,S. Padoin,2
N. Barella,Jo\u00e3o Pedro,2
Jo\u00e3o Pedro,F. Romagna,2
M. Andreolli,L. Pavoletti,2
S. Padoin,M. Andreolli,2
L. Pavoletti,F. Romagna,1
F. Romagna,G. van der Wiel,1
Jo\u00e3o Pedro,S. Padoin,1
A. Cragno,F. Pisacane,1
G. van der Wiel,N. Barella,1
F. Romagna,N. Barella,1
F. Pisacane,Jo\u00e3o Pedro,1
N. Barella,G. van der Wiel,1
S. Padoin,F. Romagna,1
F. Romagna,A. Cragno,1
M. Andreolli,A. Ioni\u0163\u0103,1
A. Cossu,Jo\u00e3o Pedro,1
G. van der Wiel,F. Romagna,1
Jo\u00e3o Pedro,A. Cossu,1
A. Cragno,F. Romagna,1
A. Ioni\u0163\u0103,F. Romagna,1
M. Andreolli,A. Cragno,1
L. Pavoletti,N. Barella,1
