Source,Target,Weight
B. Nuytinck,Samir,5
Samir,B. Nuytinck,4
Samir,K. Lasagna,3
J. Stryger Larsen,V. Behrami,3
Danilo,B. Nuytinck,3
A. Bar\u00e1k,Samir,3
S. Scuffet,Danilo,3
V. Behrami,J. Stryger Larsen,3
B. Nuytinck,A. Bar\u00e1k,2
A. Bar\u00e1k,K. Lasagna,2
R. de Paul,V. Behrami,2
V. Behrami,A. Bar\u00e1k,2
Danilo,R. de Paul,2
K. Lasagna,Maxi L\u00f3pez,2
B. Nuytinck,Danilo,2
A. Bar\u00e1k,Maxi L\u00f3pez,2
Maxi L\u00f3pez,K. Lasagna,2
V. Behrami,J. Jankto,2
J. Stryger Larsen,Danilo,2
Maxi L\u00f3pez,A. Bar\u00e1k,2
R. de Paul,J. Stryger Larsen,2
Maxi L\u00f3pez,B. Nuytinck,1
A. Bar\u00e1k,S. Scuffet,1
Samir,J. Jankto,1
B. Nuytinck,R. de Paul,1
V. Behrami,K. Lasagna,1
R. de Paul,Samir,1
J. Stryger Larsen,A. Bar\u00e1k,1
A. Bar\u00e1k,R. de Paul,1
V. Behrami,R. de Paul,1
A. Bar\u00e1k,B. Nuytinck,1
K. Lasagna,J. Stryger Larsen,1
R. de Paul,A. Bar\u00e1k,1
S. Scuffet,Maxi L\u00f3pez,1
Maxi L\u00f3pez,R. de Paul,1
A. Bar\u00e1k,V. Behrami,1
K. Lasagna,B. Nuytinck,1
J. Jankto,R. de Paul,1
J. Jankto,V. Behrami,1
Samir,S. Scuffet,1
J. Jankto,Samir,1
Danilo,A. Bar\u00e1k,1
Maxi L\u00f3pez,J. Stryger Larsen,1
Maxi L\u00f3pez,V. Behrami,1
K. Lasagna,Samir,1
V. Behrami,B. Nuytinck,1
R. de Paul,S. Scuffet,1
J. Jankto,A. Bar\u00e1k,1
Samir,A. Bar\u00e1k,1
K. Lasagna,A. Bar\u00e1k,1
J. Stryger Larsen,S. Scuffet,1
J. Stryger Larsen,Maxi L\u00f3pez,1
A. Bar\u00e1k,J. Jankto,1
K. Lasagna,V. Behrami,1
Danilo,S. Scuffet,1
Samir,Maxi L\u00f3pez,1
S. Scuffet,B. Nuytinck,1
B. Nuytinck,J. Stryger Larsen,1
B. Nuytinck,Maxi L\u00f3pez,1
