Source,Target,Weight
L. Torreira,\u00c9. Barreto,4
I. Strini\u0107,V. Verre,3
\u00c9. Barreto,V. Verre,3
G. Ferrari,L. Torreira,3
L. Torreira,J. Sala,3
\u00c9. Barreto,L. Torreira,2
V. Verre,I. Strini\u0107,2
L. Torreira,G. Ferrari,2
M. Silvestre,I. Strini\u0107,2
V. Verre,G. Ram\u00edrez,2
V. Verre,L. Torreira,2
I. Strini\u0107,L. Torreira,2
G. Ferrari,\u00c9. Barreto,2
J. Sala,M. Silvestre,2
M. Silvestre,L. Torreira,1
I. Strini\u0107,G. Ferrari,1
L. Torreira,M. Silvestre,1
G. Ram\u00edrez,L. Torreira,1
\u00c9. Barreto,G. Ferrari,1
D. Zapata,I. Strini\u0107,1
G. Ferrari,J. Sala,1
V. Verre,D. Zapata,1
I. Strini\u0107,F. Quagliarella,1
F. Quagliarella,G. Ferrari,1
J. Sala,D. Zapata,1
V. Verre,\u00c9. Barreto,1
G. Ram\u00edrez,V. Verre,1
L. Torreira,G. Ram\u00edrez,1
F. Quagliarella,G. Ram\u00edrez,1
J. Sala,L. Torreira,1
D. Zapata,L. Torreira,1
J. Sala,\u00c9. Barreto,1
L. Torreira,I. Strini\u0107,1
M. Silvestre,J. Sala,1
J. Sala,V. Verre,1
D. Zapata,\u00c9. Barreto,1
D. Zapata,F. Quagliarella,1
L. Torreira,V. Verre,1
V. Verre,F. Quagliarella,1
\u00c9. Barreto,J. Sala,1
\u00c9. Barreto,D. Zapata,1
G. Ram\u00edrez,D. Zapata,1
G. Ram\u00edrez,I. Strini\u0107,1
\u00c9. Barreto,M. Silvestre,1
