Source,Target,Weight
S. Papastathopoulos,J. Weigl,2
S. Kagawa,C. Pulisic,2
S. Papastathopoulos,\u0141. Piszczek,2
M. Batshuayi,S. Kagawa,2
S. Kagawa,M. Batshuayi,2
\u0141. Piszczek,S. Papastathopoulos,1
J. Weigl,S. Papastathopoulos,1
M. Dahoud,R. B\u00fcrki,1
M. Dahoud,S. Kagawa,1
A. Sch\u00fcrrle,J. Weigl,1
M. Batshuayi,S. Papastathopoulos,1
A. Sch\u00fcrrle,S. Papastathopoulos,1
\u0141. Piszczek,A. Sch\u00fcrrle,1
C. Pulisic,S. Kagawa,1
R. B\u00fcrki,A. Sch\u00fcrrle,1
S. Kagawa,J. Weigl,1
J. Weigl,C. Pulisic,1
J. Weigl,\u0141. Piszczek,1
\u0141. Piszczek,M. Dahoud,1
S. Kagawa,A. Sch\u00fcrrle,1
J. Toljan,S. Kagawa,1
C. Pulisic,M. Dahoud,1
S. Papastathopoulos,\u00d6. Toprak,1
M. Dahoud,S. Papastathopoulos,1
S. Kagawa,J. Toljan,1
J. Weigl,S. Kagawa,1
A. Sch\u00fcrrle,M. Batshuayi,1
\u00d6. Toprak,S. Kagawa,1
