Source,Target,Weight
H. Bedimo,Rolando,2
A. Rami,Rolando,2
Rolando,A. Zambo Anguissa,2
Rolando,A. Rami,2
K. Mitroglou,H. Bedimo,2
A. Zambo Anguissa,F. Thauvin,1
F. Thauvin,Rolando,1
Luiz Gustavo,F. Thauvin,1
D. Payet,K. Mitroglou,1
H. Bedimo,H. Sakai,1
F. Thauvin,V. Germain,1
Rolando,H. Bedimo,1
D. Payet,A. Zambo Anguissa,1
F. Thauvin,D. Payet,1
Rolando,S. Mandanda,1
H. Bedimo,F. Thauvin,1
Luiz Gustavo,K. Mitroglou,1
A. Zambo Anguissa,H. Sakai,1
F. Thauvin,Luiz Gustavo,1
V. Germain,F. Thauvin,1
Luiz Gustavo,A. Zambo Anguissa,1
H. Bedimo,Luiz Gustavo,1
H. Sakai,D. Payet,1
S. Mandanda,Luiz Gustavo,1
D. Payet,F. Thauvin,1
A. Zambo Anguissa,K. Mitroglou,1
H. Sakai,H. Bedimo,1
F. Thauvin,H. Bedimo,1
A. Zambo Anguissa,Rolando,1
Rolando,D. Payet,1
