Source,Target,Weight
Sergi G\u00f3mez,G. Cabral,4
G. Cabral,N. Radoja,3
P. Hern\u00e1ndez,G. Cabral,3
P. Hern\u00e1ndez,D. Wass,3
Hugo Mallo,Iago Aspas,3
P. Hern\u00e1ndez,Iago Aspas,3
N. Radoja,Sergi G\u00f3mez,3
D. Wass,N. Radoja,3
Iago Aspas,D. Wass,3
Jonny,P. Hern\u00e1ndez,3
G. Cabral,Hugo Mallo,3
G. Cabral,Sergi G\u00f3mez,3
P. Sisto,D. Wass,3
D. Wass,G. Cabral,3
G. Cabral,P. Hern\u00e1ndez,2
Sergi G\u00f3mez,Iago Aspas,2
Sergi G\u00f3mez,Rub\u00e9n Blanco,2
Jonny,Maxi G\u00f3mez,2
P. Sisto,Jonny,2
D. Wass,P. Sisto,2
G. Cabral,Jonny,2
N. Radoja,G. Cabral,2
Iago Aspas,N. Radoja,2
Iago Aspas,P. Hern\u00e1ndez,2
Hugo Mallo,S. Lobotka,2
D. Wass,P. Hern\u00e1ndez,2
Jonny,P. Sisto,2
N. Radoja,Hugo Mallo,2
Iago Aspas,Sergi G\u00f3mez,2
D. Wass,Hugo Mallo,1
D. Wass,Sergi G\u00f3mez,1
Jonny,G. Cabral,1
N. Radoja,D. Wass,1
Rub\u00e9n Blanco,Maxi G\u00f3mez,1
Hugo Mallo,D. Wass,1
Maxi G\u00f3mez,D. Wass,1
N. Radoja,P. Sisto,1
Sergi G\u00f3mez,P. Sisto,1
Maxi G\u00f3mez,Hugo Mallo,1
S. Lobotka,Sergi G\u00f3mez,1
P. Sisto,N. Radoja,1
P. Hern\u00e1ndez,Jonny,1
Sergi G\u00f3mez,P. Hern\u00e1ndez,1
Sergi G\u00f3mez,D. Wass,1
D. Wass,Iago Aspas,1
S. Lobotka,Hugo Mallo,1
Maxi G\u00f3mez,P. Hern\u00e1ndez,1
Hugo Mallo,G. Cabral,1
Iago Aspas,Rub\u00e9n Blanco,1
Rub\u00e9n Blanco,Sergi G\u00f3mez,1
P. Hern\u00e1ndez,S. Lobotka,1
Rub\u00e9n Blanco,P. Hern\u00e1ndez,1
Jonny,Rub\u00e9n Blanco,1
S. Lobotka,Jonny,1
P. Hern\u00e1ndez,Rub\u00e9n Blanco,1
Rub\u00e9n Blanco,Jonny,1
Maxi G\u00f3mez,Jonny,1
Hugo Mallo,P. Sisto,1
Hugo Mallo,Sergi G\u00f3mez,1
Rub\u00e9n Blanco,Iago Aspas,1
P. Sisto,Iago Aspas,1
Iago Aspas,Hugo Mallo,1
Sergi G\u00f3mez,Jonny,1
