Source,Target,Weight
T. Horn,S. Guirassy,3
S. Guirassy,S. \u00d6zcan,3
D. Maroh,S. \u00d6zcan,2
D. Heintz,D. Maroh,2
S. \u00d6zcan,L. Bittencourt,2
S. \u00d6zcan,K. Rausch,2
K. Rausch,L. Bittencourt,2
L. Bittencourt,D. Heintz,2
D. Heintz,P. Olkowski,1
P. Olkowski,S. Zoller,1
S. Zoller,T. Horn,1
P. Olkowski,T. Horn,1
S. \u00d6zcan,S. Guirassy,1
S. Zoller,S. Guirassy,1
D. Heintz,S. \u00d6zcan,1
K. Rausch,S. Guirassy,1
L. Bittencourt,P. Olkowski,1
D. Heintz,S. Zoller,1
L. Bittencourt,S. \u00d6zcan,1
S. Guirassy,P. Olkowski,1
S. Guirassy,L. Bittencourt,1
M. Lehmann,T. Horn,1
L. Bittencourt,K. Rausch,1
S. Guirassy,D. Heintz,1
S. \u00d6zcan,M. Lehmann,1
S. \u00d6zcan,D. Maroh,1
P. Olkowski,L. Bittencourt,1
D. Maroh,M. Lehmann,1
K. Rausch,D. Heintz,1
M. Lehmann,D. Heintz,1
