Source,Target,Weight
K. Papadopoulos,A. Ekdal,3
A. Ekdal,G. Sakai,3
A. Hunt,K. Papadopoulos,3
A. Hunt,D. Diekmeier,2
Douglas Santos,A. Ekdal,2
A. Ekdal,A. Hunt,2
F. Kosti\u0107,L. Waldschmidt,2
M. Mavraj,A. Hunt,2
L. Waldschmidt,F. Kosti\u0107,2
G. Sakai,Douglas Santos,2
K. Papadopoulos,A. Hunt,2
D. Diekmeier,K. Papadopoulos,2
M. Mavraj,A. Ekdal,2
G. Sakai,K. Papadopoulos,1
J. Arp,L. Waldschmidt,1
Douglas Santos,M. Mavraj,1
C. Mathenia,K. Papadopoulos,1
K. Papadopoulos,G. Sakai,1
A. Hunt,J. Arp,1
G. Sakai,A. Hunt,1
A. Hunt,G. Sakai,1
L. Waldschmidt,M. Mavraj,1
G. Sakai,M. Mavraj,1
K. Papadopoulos,C. Mathenia,1
M. Mavraj,G. Sakai,1
G. Sakai,A. Ekdal,1
K. Papadopoulos,M. Mavraj,1
G. Sakai,L. Waldschmidt,1
A. Ekdal,K. Papadopoulos,1
J. Arp,A. Ekdal,1
L. Waldschmidt,A. Hunt,1
A. Ekdal,L. Waldschmidt,1
A. Ekdal,M. Mavraj,1
A. Hunt,F. Kosti\u0107,1
L. Waldschmidt,G. Sakai,1
A. Ekdal,Douglas Santos,1
Douglas Santos,J. Arp,1
