Source,Target,Weight
M. Tumminello,A. Stoian,4
M. Izco,L. Cabrera,3
F. Ceccherini,M. Sampirisi,3
D. Pavlovic,M. Izco,3
M. Sampirisi,F. Ceccherini,3
M. Rohd\u00e9n,M. Tumminello,3
A. Stoian,M. Rohd\u00e9n,2
M. Izco,O. Kragl,2
L. Cabrera,A. Stoian,2
L. Cabrera,M. Rohd\u00e9n,2
A. Stoian,D. Pavlovic,2
A. Stoian,M. Tumminello,2
L. Cabrera,M. Tumminello,2
M. Rohd\u00e9n,A. Ajeti,2
M. Rohd\u00e9n,F. Ceccherini,1
F. Ceccherini,M. Rohd\u00e9n,1
F. Ceccherini,D. Pavlovic,1
M. Izco,D. Pavlovic,1
A. Stoian,M. Izco,1
O. Kragl,F. Ceccherini,1
M. Sampirisi,M. Tumminello,1
L. Cabrera,M. Izco,1
A. Cordaz,M. Izco,1
A. Ajeti,O. Kragl,1
O. Kragl,L. Cabrera,1
M. Rohd\u00e9n,A. Stoian,1
O. Kragl,M. Izco,1
O. Kragl,A. Cordaz,1
M. Tumminello,M. Rohd\u00e9n,1
A. Ajeti,L. Cabrera,1
D. Pavlovic,L. Cabrera,1
M. Sampirisi,O. Kragl,1
A. Cordaz,A. Stoian,1
M. Tumminello,O. Kragl,1
M. Rohd\u00e9n,M. Sampirisi,1
O. Kragl,M. Tumminello,1
A. Ajeti,M. Rohd\u00e9n,1
M. Tumminello,M. Sampirisi,1
M. Sampirisi,M. Rohd\u00e9n,1
A. Stoian,L. Cabrera,1
F. Ceccherini,A. Cordaz,1
O. Kragl,M. Sampirisi,1
A. Stoian,M. Sampirisi,1
M. Tumminello,A. Ajeti,1
L. Cabrera,O. Kragl,1
M. Izco,A. Stoian,1
M. Sampirisi,L. Cabrera,1
