Source,Target,Weight
M. Sampirisi,M. Tumminello,3
A. Barberis,M. Izco,2
A. Barberis,A. Stoian,2
F. Ceccherini,M. Rohd\u00e9n,2
M. Rohd\u00e9n,M. Tumminello,2
F. Ceccherini,M. Sampirisi,2
A. Stoian,F. Ceccherini,2
M. Tumminello,A. Barberis,2
A. Barberis,M. Rohd\u00e9n,2
M. Rohd\u00e9n,M. Sampirisi,1
M. Rohd\u00e9n,A. Cordaz,1
M. Izco,M. Rohd\u00e9n,1
A. Ajeti,A. Barberis,1
A. Barberis,F. Ceccherini,1
A. Cordaz,D. Pavlovic,1
M. Rohd\u00e9n,A. Ajeti,1
D. Pavlovic,A. Cordaz,1
M. Rohd\u00e9n,M. Izco,1
L. Cabrera,A. Ajeti,1
D. Pavlovic,A. Barberis,1
M. Izco,M. Sampirisi,1
A. Stoian,L. Cabrera,1
M. Tumminello,A. Stoian,1
A. Stoian,M. Sampirisi,1
M. Rohd\u00e9n,A. Stoian,1
L. Cabrera,A. Stoian,1
M. Sampirisi,A. Stoian,1
A. Stoian,M. Rohd\u00e9n,1
M. Sampirisi,M. Rohd\u00e9n,1
M. Sampirisi,A. Barberis,1
M. Izco,A. Barberis,1
M. Tumminello,M. Sampirisi,1
A. Stoian,A. Barberis,1
M. Izco,F. Ceccherini,1
M. Tumminello,A. Ajeti,1
A. Stoian,M. Izco,1
A. Cordaz,F. Ceccherini,1
A. Ajeti,D. Pavlovic,1
A. Ajeti,A. Stoian,1
D. Pavlovic,A. Stoian,1
F. Ceccherini,D. Pavlovic,1
A. Barberis,L. Cabrera,1
