Source,Target,Weight
Jorge,Y. Tielemans,3
Jorge,Jemerson,3
Y. Tielemans,T. Lemar,3
Jemerson,Jorge,3
Y. Tielemans,Rony Lopes,3
K. Glik,Jo\u00e3o Moutinho,2
K. Glik,A. Tour\u00e9,2
Fabinho,Jemerson,2
Jo\u00e3o Moutinho,Fabinho,2
Y. Tielemans,Jo\u00e3o Moutinho,2
Fabinho,Rony Lopes,2
Fabinho,Jorge,2
A. Tour\u00e9,K. Glik,2
Jemerson,K. Glik,2
Rony Lopes,Y. Tielemans,2
Jorge,Fabinho,2
S. Sy,Fabinho,2
A. Diakhaby,K. Glik,2
Jemerson,Y. Tielemans,1
Rony Lopes,Fabinho,1
Y. Tielemans,A. Tour\u00e9,1
K. Glik,Y. Tielemans,1
A. Tour\u00e9,S. Sy,1
T. Lemar,Jo\u00e3o Moutinho,1
T. Lemar,Jorge,1
Jo\u00e3o Moutinho,Rony Lopes,1
S. Sy,A. Diakhaby,1
Fabinho,S. Sy,1
Jo\u00e3o Moutinho,T. Lemar,1
Jo\u00e3o Moutinho,Jorge,1
A. Tour\u00e9,Y. Tielemans,1
Fabinho,A. Tour\u00e9,1
A. Tour\u00e9,A. Diakhaby,1
A. Diakhaby,Y. Tielemans,1
K. Glik,S. Sy,1
T. Lemar,A. Tour\u00e9,1
T. Lemar,Jemerson,1
Jorge,S. Sy,1
Rony Lopes,Jo\u00e3o Moutinho,1
T. Lemar,Rony Lopes,1
A. Tour\u00e9,Jorge,1
Jo\u00e3o Moutinho,A. Diakhaby,1
Y. Tielemans,Jorge,1
S. Sy,T. Lemar,1
A. Diakhaby,Jo\u00e3o Moutinho,1
Rony Lopes,A. Diakhaby,1
A. Tour\u00e9,Fabinho,1
Fabinho,Y. Tielemans,1
Jo\u00e3o Moutinho,A. Tour\u00e9,1
Rony Lopes,A. Tour\u00e9,1
