Source,Target,Weight
M. Eggestein,M. Kruse,5
T. Delaney,M. Kruse,5
J. Gondorf,M. Kruse,5
M. Kruse,T. Gebre Selassie,5
T. Gebre Selassie,F. Kainz,4
M. Kruse,T. Delaney,4
L. Augustinsson,M. Eggestein,4
M. Eggestein,T. Delaney,4
M. Kruse,F. Kainz,3
F. Kainz,L. Augustinsson,3
J. Gondorf,T. Delaney,3
L. Augustinsson,N. Moisander,3
T. Delaney,T. Gebre Selassie,3
T. Gebre Selassie,J. Gondorf,3
J. Gondorf,L. Augustinsson,3
P. Bargfrede,J. Gondorf,3
N. Moisander,M. Eggestein,3
T. Delaney,F. Kainz,3
M. Kruse,L. Augustinsson,3
M. Eggestein,L. Augustinsson,2
T. Gebre Selassie,J. Pavlenka,2
N. Moisander,J. Gondorf,2
F. Kainz,J. Gondorf,2
J. Gondorf,T. Gebre Selassie,2
J. Pavlenka,J. Gondorf,2
J. Gondorf,M. Eggestein,2
L. Augustinsson,M. Kruse,2
T. Gebre Selassie,M. Veljkovic,2
M. Kruse,J. Gondorf,2
M. Veljkovic,M. Eggestein,2
F. Kainz,M. Kruse,2
M. Kruse,P. Bargfrede,2
M. Kruse,M. Eggestein,2
M. Eggestein,N. Moisander,1
M. Eggestein,J. Gondorf,1
F. Kainz,J. Pavlenka,1
P. Bargfrede,M. Eggestein,1
J. Gondorf,N. Moisander,1
J. Gondorf,M. Veljkovic,1
T. Delaney,N. Moisander,1
L. Augustinsson,P. Bargfrede,1
N. Moisander,T. Delaney,1
M. Eggestein,J. Pavlenka,1
J. Gondorf,P. Bargfrede,1
P. Bargfrede,L. Augustinsson,1
M. Veljkovic,J. Gondorf,1
T. Gebre Selassie,M. Kruse,1
N. Moisander,T. Gebre Selassie,1
M. Veljkovic,P. Bargfrede,1
J. Pavlenka,M. Kruse,1
T. Delaney,M. Veljkovic,1
M. Veljkovic,T. Gebre Selassie,1
M. Eggestein,T. Gebre Selassie,1
L. Augustinsson,T. Delaney,1
P. Bargfrede,T. Delaney,1
M. Eggestein,F. Kainz,1
N. Moisander,P. Bargfrede,1
T. Gebre Selassie,N. Moisander,1
T. Delaney,P. Bargfrede,1
M. Veljkovic,T. Delaney,1
M. Kruse,J. Pavlenka,1
P. Bargfrede,M. Kruse,1
F. Kainz,T. Delaney,1
J. Pavlenka,M. Eggestein,1
L. Augustinsson,J. Gondorf,1
J. Pavlenka,M. Veljkovic,1
M. Kruse,N. Moisander,1
F. Kainz,N. Moisander,1
T. Gebre Selassie,T. Delaney,1
T. Delaney,M. Eggestein,1
N. Moisander,M. Veljkovic,1
N. Moisander,M. Kruse,1
F. Kainz,T. Gebre Selassie,1
T. Delaney,J. Gondorf,1
