Source,Target,Weight
M. de Roon,Rafael Tol\u00f3i,3
B. Cristante,M. de Roon,2
A. Petagna,B. Cristante,2
A. Petagna,M. de Roon,2
M. de Roon,A. Petagna,2
L. Spinazzola,J. Ili\u010di\u0107,2
Rafael Tol\u00f3i,H. Hateboer,2
R. Freuler,L. Spinazzola,1
B. Cristante,Rafael Tol\u00f3i,1
J. Ili\u010di\u0107,R. Freuler,1
Rafael Tol\u00f3i,B. Cristante,1
H. Hateboer,A. Petagna,1
R. Freuler,J. Ili\u010di\u0107,1
J. Ili\u010di\u0107,M. de Roon,1
A. Masiello,R. Freuler,1
J. Ili\u010di\u0107,B. Cristante,1
H. Hateboer,M. de Roon,1
M. de Roon,J. Ili\u010di\u0107,1
Rafael Tol\u00f3i,A. Masiello,1
B. Cristante,A. Masiello,1
J. Ili\u010di\u0107,L. Spinazzola,1
A. Masiello,Rafael Tol\u00f3i,1
