Source,Target,Weight
R. Gurtner,Danilo Avelar,3
Danilo Avelar,G. Kakuta,2
B. Dibassy,R. Gurtner,2
K. Ad\u00e9non,B. Zungu,2
I. Cissokho,B. Zungu,2
M. Konat\u00e9,K. Ad\u00e9non,2
I. Cissokho,R. Gurtner,2
Danilo Avelar,T. Monconduit,2
I. Cissokho,G. Kakuta,2
P. Gouano,R. Gurtner,2
G. Kakuta,S. Gakp\u00e9,2
S. Gakp\u00e9,Danilo Avelar,2
B. Zungu,M. Konat\u00e9,2
B. Zungu,S. Gakp\u00e9,1
T. Monconduit,Danilo Avelar,1
S. Gakp\u00e9,G. Kakuta,1
B. Zungu,R. Gurtner,1
T. Monconduit,B. Dibassy,1
K. Ad\u00e9non,T. Monconduit,1
T. Monconduit,B. Zungu,1
K. Ad\u00e9non,I. Cissokho,1
Danilo Avelar,S. Gakp\u00e9,1
P. Gouano,I. Cissokho,1
B. Zungu,I. Cissokho,1
K. Ad\u00e9non,M. Konat\u00e9,1
R. Gurtner,K. Ad\u00e9non,1
Danilo Avelar,B. Dibassy,1
T. Monconduit,P. Gouano,1
P. Gouano,M. Konat\u00e9,1
R. Gurtner,B. Dibassy,1
G. Kakuta,M. Konat\u00e9,1
G. Kakuta,K. Ad\u00e9non,1
G. Kakuta,I. Cissokho,1
R. Gurtner,P. Gouano,1
B. Dibassy,G. Kakuta,1
B. Dibassy,S. Gakp\u00e9,1
Danilo Avelar,I. Cissokho,1
B. Dibassy,Danilo Avelar,1
K. Ad\u00e9non,P. Gouano,1
M. Konat\u00e9,R. Gurtner,1
B. Zungu,K. Ad\u00e9non,1
R. Gurtner,T. Monconduit,1
Danilo Avelar,P. Gouano,1
S. Gakp\u00e9,B. Zungu,1
B. Zungu,B. Dibassy,1
M. Konat\u00e9,T. Monconduit,1
P. Gouano,K. Ad\u00e9non,1
M. Konat\u00e9,B. Dibassy,1
G. Kakuta,B. Dibassy,1
R. Gurtner,M. Konat\u00e9,1
B. Dibassy,B. Zungu,1
T. Monconduit,I. Cissokho,1
B. Zungu,P. Gouano,1
M. Konat\u00e9,Danilo Avelar,1
