Source,Target,Weight
S. Mustafi,L. Koscielny,6
L. Koscielny,S. Mustafi,3
L. Koscielny,A. Maitland-Niles,3
Beller\u00edn,G. Xhaka,2
G. Xhaka,A. S\u00e1nchez,2
M. \u00d6zil,A. S\u00e1nchez,2
A. S\u00e1nchez,M. \u00d6zil,2
G. Xhaka,S. Mustafi,2
A. Maitland-Niles,L. Koscielny,2
A. Lacazette,A. Maitland-Niles,1
M. \u00d6zil,S. Mustafi,1
P. \u010cech,S. Mustafi,1
J. Wilshere,A. Maitland-Niles,1
L. Koscielny,A. Lacazette,1
L. Koscielny,A. S\u00e1nchez,1
Beller\u00edn,S. Mustafi,1
A. S\u00e1nchez,S. Mustafi,1
S. Mustafi,Beller\u00edn,1
A. Maitland-Niles,P. \u010cech,1
A. S\u00e1nchez,G. Xhaka,1
S. Mustafi,G. Xhaka,1
A. S\u00e1nchez,A. Maitland-Niles,1
G. Xhaka,M. \u00d6zil,1
A. Maitland-Niles,A. S\u00e1nchez,1
A. Maitland-Niles,G. Xhaka,1
A. Lacazette,G. Xhaka,1
A. Maitland-Niles,J. Wilshere,1
M. \u00d6zil,Beller\u00edn,1
M. \u00d6zil,J. Wilshere,1
S. Mustafi,M. \u00d6zil,1
J. Wilshere,L. Koscielny,1
L. Koscielny,Beller\u00edn,1
G. Xhaka,Beller\u00edn,1
Beller\u00edn,A. Lacazette,1
