Source,Target,Weight
Ahmed Hegazy,G. Krychowiak,3
G. Krychowiak,J. Evans,2
B. Foster,Ahmed Hegazy,2
G. Barry,J. Rodriguez,2
J. Evans,K. Gibbs,1
J. Livermore,G. Barry,1
J. Evans,Ahmed Hegazy,1
Ahmed Hegazy,B. Foster,1
A. Nyom,Ahmed Hegazy,1
J. Rodriguez,J. Livermore,1
G. Krychowiak,A. Nyom,1
A. Nyom,B. Foster,1
J. Evans,G. Krychowiak,1
B. Foster,J. Rodriguez,1
B. Foster,J. Livermore,1
J. Livermore,Ahmed Hegazy,1
J. Livermore,A. Nyom,1
G. Krychowiak,K. Gibbs,1
J. Rodriguez,S. Rond\u00f3n,1
J. Rodriguez,G. McAuley,1
A. Nyom,J. Rodriguez,1
G. Krychowiak,J. Rodriguez,1
G. McAuley,B. Foster,1
K. Gibbs,J. Evans,1
G. McAuley,K. Gibbs,1
G. Barry,G. Krychowiak,1
J. Rodriguez,G. Barry,1
Ahmed Hegazy,J. Livermore,1
J. Evans,G. McAuley,1
K. Gibbs,G. Barry,1
J. Rodriguez,J. Evans,1
K. Gibbs,A. Nyom,1
J. Evans,B. Foster,1
