Source,Target,Weight
D. Lazovi\u0107,G. Lapadula,3
G. Pandev,D. Lazovi\u0107,3
D. Laxalt,G. Pandev,2
O. Hiljemark,D. Lazovi\u0107,2
G. Lapadula,L. Rossettini,1
G. Pandev,A. Bertolacci,1
G. Pandev,O. Hiljemark,1
M. Perin,G. Lapadula,1
A. Bertolacci,O. Hiljemark,1
G. Pandev,D. Laxalt,1
Daniel Bessa,A. Bertolacci,1
E. Zukanovi\u0107,Daniel Bessa,1
O. Hiljemark,D. Biraschi,1
A. Bertolacci,D. Laxalt,1
D. Lazovi\u0107,O. Hiljemark,1
L. Rossettini,Daniel Bessa,1
D. Biraschi,M. Perin,1
D. Biraschi,G. Pandev,1
Daniel Bessa,D. Biraschi,1
G. Lapadula,G. Pandev,1
Daniel Bessa,G. Pandev,1
G. Lapadula,E. Zukanovi\u0107,1
D. Lazovi\u0107,G. Pandev,1
G. Lapadula,D. Laxalt,1
