Source,Target,Weight
R. Soriano,Rodri,6
\u00c1lvaro Gonz\u00e1lez,Jaume Costa,5
Trigueros,Rodri,5
Rodri,Jaume Costa,4
Rodri,R. Soriano,4
Dani Raba,Mario,4
Mario,Dani Raba,4
Rodri,\u00c1lvaro Gonz\u00e1lez,4
Jaume Costa,Pablo Fornals,4
Rodri,Trigueros,3
Rodri,D. Bonera,3
Jaume Costa,Rodri,3
R. Soriano,Trigueros,3
Sergio Asenjo,\u00c1lvaro Gonz\u00e1lez,3
Jaume Costa,R. Soriano,3
Trigueros,Dani Raba,3
R. Soriano,C. Bacca,2
Jaume Costa,Sergio Asenjo,2
R. Soriano,Jaume Costa,2
Dani Raba,D. Bonera,2
\u00c1lvaro Gonz\u00e1lez,Rodri,2
C. Bacca,R. Soriano,2
Pablo Fornals,Trigueros,2
\u00c1lvaro Gonz\u00e1lez,R. Soriano,2
D. Bonera,Mario,2
Jaume Costa,C. Bacca,1
R. Soriano,\u00c1lvaro Gonz\u00e1lez,1
Rodri,Pablo Fornals,1
Jaume Costa,\u00c1lvaro Gonz\u00e1lez,1
Pablo Fornals,Sergio Asenjo,1
D. Bonera,Jaume Costa,1
Pablo Fornals,R. Soriano,1
Rodri,Dani Raba,1
D. Bonera,Rodri,1
Dani Raba,Trigueros,1
Mario,Pablo Fornals,1
Pablo Fornals,Rodri,1
Mario,D. Bonera,1
Trigueros,R. Soriano,1
Pablo Fornals,Dani Raba,1
C. Bacca,Mario,1
Dani Raba,R. Soriano,1
Rodri,Mario,1
D. Bonera,Dani Raba,1
D. Bonera,\u00c1lvaro Gonz\u00e1lez,1
\u00c1lvaro Gonz\u00e1lez,Mario,1
Mario,Trigueros,1
Trigueros,C. Bacca,1
D. Bonera,Trigueros,1
Mario,Rodri,1
Trigueros,Jaume Costa,1
C. Bacca,D. Bonera,1
Dani Raba,Rodri,1
Mario,Jaume Costa,1
