Source,Target,Weight
Trigueros,Samu Castillejo,3
Jaume Costa,\u00c1lvaro Gonz\u00e1lez,2
Trigueros,N. Sansone,2
Samu Castillejo,Jaume Costa,2
Mario,N. Sansone,1
Rodri,Jaume Costa,1
N. Sansone,Trigueros,1
N. Sansone,Rodri,1
E. \u00dcnal,Samu Castillejo,1
Samu Castillejo,C. Bacca,1
Samu Castillejo,Trigueros,1
N. Sansone,Jaume Costa,1
Mario,Trigueros,1
C. Bacca,Trigueros,1
Jaume Costa,Samu Castillejo,1
Jaume Costa,C. Bacca,1
\u00c1lvaro Gonz\u00e1lez,E. \u00dcnal,1
N. Sansone,C. Bacca,1
C. Bacca,E. \u00dcnal,1
\u00c1lvaro Gonz\u00e1lez,Trigueros,1
Samu Castillejo,Mario,1
C. Bacca,N. Sansone,1
Jaume Costa,Mario,1
