Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
M. Wagu\u00e9,58,1,0,0,0,0,1
S. Fofana,61,0,0,0,1,0,1
R. de Paul,65,0,0,0,1,0,1
K. Lasagna,90,0,1,0,0,1,0
E. Hallfre\u00f0sson,90,0,0,0,1,1,0
G. Pezzella,90,1,0,0,0,1,0
S. Scuffet,90,0,0,1,0,0,1
B. Nuytinck,90,1,0,0,0,1,0
J. Jankto,90,0,0,0,1,1,0
G. Angella,90,1,0,0,0,0,1
C. Th\u00e9r\u00e9au,90,0,1,0,0,0,1
Samir,32,1,0,0,0,1,0
S. Perica,29,0,1,0,0,0,1
V. Behrami,25,0,0,0,1,0,1
