Source,Target,Weight
N\u00e9lson Semedo,I. Rakiti\u0107,2
Iniesta,Jordi Alba,2
Piqu\u00e9,M. ter Stegen,2
I. Rakiti\u0107,Deulofeu,2
Jordi Alba,Iniesta,2
M. ter Stegen,N\u00e9lson Semedo,2
M. ter Stegen,Sergio Busquets,1
S. Umtiti,Sergio Busquets,1
Jordi Alba,S. Umtiti,1
L. Su\u00e1rez,L. Messi,1
N\u00e9lson Semedo,M. ter Stegen,1
L. Su\u00e1rez,Jordi Alba,1
I. Rakiti\u0107,S. Umtiti,1
M. ter Stegen,L. Su\u00e1rez,1
S. Umtiti,Iniesta,1
Sergio Busquets,N\u00e9lson Semedo,1
L. Messi,L. Su\u00e1rez,1
Iniesta,I. Rakiti\u0107,1
M. ter Stegen,Jordi Alba,1
Deulofeu,N\u00e9lson Semedo,1
N\u00e9lson Semedo,Deulofeu,1
Sergio Busquets,S. Umtiti,1
I. Rakiti\u0107,Piqu\u00e9,1
Deulofeu,L. Messi,1
Deulofeu,I. Rakiti\u0107,1
Jordi Alba,M. ter Stegen,1
S. Umtiti,M. ter Stegen,1
