Source,Target,Weight
B. Davies,M. Demb\u00e9l\u00e9,4
M. Demb\u00e9l\u00e9,B. Davies,3
T. Alderweireld,M. Demb\u00e9l\u00e9,3
E. Dier,B. Davies,3
M. Demb\u00e9l\u00e9,Son Heung-Min,2
K. Walker-Peters,E. Dier,2
H. Kane,C. Eriksen,2
Son Heung-Min,J. Vertonghen,2
M. Demb\u00e9l\u00e9,T. Alderweireld,2
Son Heung-Min,D. Alli,2
B. Davies,E. Dier,2
D. Alli,B. Davies,2
J. Vertonghen,E. Dier,1
M. Demb\u00e9l\u00e9,D. Alli,1
D. Alli,K. Walker-Peters,1
C. Eriksen,J. Vertonghen,1
T. Alderweireld,C. Eriksen,1
C. Eriksen,D. Alli,1
J. Vertonghen,H. Lloris,1
J. Vertonghen,T. Alderweireld,1
M. Sissoko,E. Dier,1
M. Sissoko,Son Heung-Min,1
B. Davies,M. Sissoko,1
H. Lloris,T. Alderweireld,1
E. Dier,M. Demb\u00e9l\u00e9,1
Son Heung-Min,M. Demb\u00e9l\u00e9,1
E. Dier,H. Kane,1
D. Alli,E. Dier,1
B. Davies,Son Heung-Min,1
M. Demb\u00e9l\u00e9,H. Kane,1
E. Dier,K. Walker-Peters,1
E. Dier,T. Alderweireld,1
K. Walker-Peters,T. Alderweireld,1
H. Kane,M. Sissoko,1
T. Alderweireld,E. Dier,1
E. Dier,D. Alli,1
T. Alderweireld,K. Walker-Peters,1
D. Alli,Son Heung-Min,1
C. Eriksen,H. Kane,1
