Source,Target,Weight
M. Le Marchand,Dante,9
Dante,M. Le Marchand,6
A. Souquet,Marlon,6
Marlon,J. Seri,4
Marlon,A. Souquet,4
J. Seri,Dante,3
Marlon,P. Lees Melou,3
A. Souquet,A. Saint-Maximin,3
P. Lees Melou,A. Souquet,3
Dante,P. Lees Melou,3
Dante,J. Seri,3
A. Saint-Maximin,A. Souquet,3
J. Seri,M. Le Marchand,3
A. Tameze,J. Seri,2
Dante,M. Balotelli,2
M. Le Marchand,A. Tameze,2
P. Lees Melou,A. Pl\u00e9a,2
A. Saint-Maximin,A. Pl\u00e9a,2
A. Souquet,W. Ben\u00edtez,2
W. Ben\u00edtez,M. Le Marchand,2
P. Lees Melou,Marlon,2
J. Seri,A. Tameze,2
M. Le Marchand,A. Saint-Maximin,2
Dante,Marlon,2
A. Pl\u00e9a,M. Le Marchand,2
M. Balotelli,Marlon,2
P. Lees Melou,A. Tameze,2
A. Souquet,P. Lees Melou,2
A. Pl\u00e9a,P. Lees Melou,2
M. Le Marchand,W. Ben\u00edtez,2
A. Tameze,A. Souquet,2
P. Lees Melou,M. Balotelli,1
A. Saint-Maximin,A. Tameze,1
A. Saint-Maximin,J. Seri,1
W. Ben\u00edtez,M. Balotelli,1
A. Souquet,Dante,1
M. Le Marchand,M. Balotelli,1
A. Tameze,P. Lees Melou,1
A. Saint-Maximin,M. Balotelli,1
A. Tameze,A. Saint-Maximin,1
M. Balotelli,Dante,1
Marlon,M. Le Marchand,1
A. Tameze,M. Le Marchand,1
M. Balotelli,A. Souquet,1
A. Pl\u00e9a,A. Saint-Maximin,1
M. Le Marchand,A. Pl\u00e9a,1
Marlon,A. Tameze,1
A. Pl\u00e9a,J. Seri,1
J. Seri,A. Pl\u00e9a,1
J. Seri,A. Saint-Maximin,1
M. Le Marchand,A. Souquet,1
W. Ben\u00edtez,Marlon,1
P. Lees Melou,A. Saint-Maximin,1
A. Souquet,M. Le Marchand,1
A. Saint-Maximin,M. Le Marchand,1
M. Balotelli,M. Le Marchand,1
J. Seri,A. Souquet,1
M. Balotelli,A. Pl\u00e9a,1
J. Seri,P. Lees Melou,1
J. Seri,Marlon,1
P. Lees Melou,J. Seri,1
Marlon,Dante,1
A. Souquet,J. Seri,1
A. Tameze,Dante,1
