Source,Target,Weight
P. Lees Melou,A. Pl\u00e9a,3
A. Tameze,P. Lees Melou,2
M. Balotelli,J. Seri,2
A. Tameze,Dante,2
A. Souquet,A. Tameze,2
A. Pl\u00e9a,P. Lees Melou,2
P. Lees Melou,A. Tameze,2
A. Pl\u00e9a,M. Balotelli,2
Dante,M. Le Marchand,1
A. Souquet,P. Lees Melou,1
Dante,P. Lees Melou,1
P. Lees Melou,J. Seri,1
J. Seri,P. Lees Melou,1
A. Souquet,A. Pl\u00e9a,1
A. Souquet,M. Balotelli,1
M. Balotelli,A. Souquet,1
Marlon,A. Souquet,1
M. Le Marchand,A. Saint-Maximin,1
A. Tameze,A. Souquet,1
A. Saint-Maximin,P. Lees Melou,1
P. Lees Melou,M. Balotelli,1
A. Pl\u00e9a,Marlon,1
A. Saint-Maximin,Dante,1
P. Lees Melou,A. Souquet,1
Dante,A. Saint-Maximin,1
M. Balotelli,A. Saint-Maximin,1
J. Seri,A. Pl\u00e9a,1
A. Saint-Maximin,A. Pl\u00e9a,1
A. Pl\u00e9a,A. Tameze,1
