Source,Target,Weight
I\u00f1aki Williams,Susaeta,2
Mikel Rico,Lekue,2
Ra\u00fal Garc\u00eda,Mikel Rico,2
Lekue,Iturraspe,2
Lekue,Ra\u00fal Garc\u00eda,2
Iago Herrer\u00edn,Ra\u00fal Garc\u00eda,1
Iago Herrer\u00edn,Saborit,1
Iago Herrer\u00edn,I\u00f1aki Williams,1
Ra\u00fal Garc\u00eda,Iago Herrer\u00edn,1
Mikel Rico,A. Laporte,1
Ra\u00fal Garc\u00eda,De Marcos,1
Ra\u00fal Garc\u00eda,Lekue,1
Unai N\u00fa\u00f1ez,Iago Herrer\u00edn,1
Saborit,I\u00f1aki Williams,1
A. Laporte,Ra\u00fal Garc\u00eda,1
I\u00f1aki Williams,Lekue,1
Ra\u00fal Garc\u00eda,I\u00f1aki Williams,1
Unai N\u00fa\u00f1ez,Ra\u00fal Garc\u00eda,1
Iturraspe,De Marcos,1
Lekue,Iago Herrer\u00edn,1
Susaeta,Mikel Rico,1
Iturraspe,Ra\u00fal Garc\u00eda,1
Mikel Rico,De Marcos,1
Lekue,Unai N\u00fa\u00f1ez,1
De Marcos,Lekue,1
De Marcos,Ra\u00fal Garc\u00eda,1
De Marcos,Unai N\u00fa\u00f1ez,1
Susaeta,Lekue,1
