Source,Target,Weight
F. Mendy,T. Ndomb\u00e8l\u00e9,7
T. Ndomb\u00e8l\u00e9,F. Mendy,6
M. Diakhaby,F. Mendy,6
Marcelo,Rafael,6
F. Mendy,M. Depay,5
B. Traor\u00e9,Rafael,5
Marcelo,M. Diakhaby,4
M. Depay,N. Fekir,4
M. Depay,F. Mendy,4
Rafael,B. Traor\u00e9,4
L. Tousart,T. Ndomb\u00e8l\u00e9,3
T. Ndomb\u00e8l\u00e9,N. Fekir,3
F. Mendy,Marcelo,3
M. Diakhaby,T. Ndomb\u00e8l\u00e9,3
Marcelo,L. Tousart,3
Rafael,L. Tousart,3
T. Ndomb\u00e8l\u00e9,M. Depay,3
L. Tousart,Marcelo,3
Rafael,N. Fekir,3
F. Mendy,M. Diakhaby,3
N. Fekir,F. Mendy,2
N. Fekir,T. Ndomb\u00e8l\u00e9,2
M. Depay,Mariano D\u00edaz,2
A. Lopes,M. Diakhaby,2
T. Ndomb\u00e8l\u00e9,Rafael,2
N. Fekir,B. Traor\u00e9,2
N. Fekir,M. Depay,2
Rafael,Mariano D\u00edaz,2
M. Depay,T. Ndomb\u00e8l\u00e9,2
T. Ndomb\u00e8l\u00e9,Marcelo,2
L. Tousart,M. Diakhaby,2
Marcelo,A. Lopes,2
Rafael,Marcelo,2
A. Lopes,Marcelo,2
N. Fekir,Rafael,2
T. Ndomb\u00e8l\u00e9,L. Tousart,2
B. Traor\u00e9,Marcelo,2
Rafael,T. Ndomb\u00e8l\u00e9,1
Mariano D\u00edaz,T. Ndomb\u00e8l\u00e9,1
L. Tousart,A. Lopes,1
F. Mendy,A. Lopes,1
Marcelo,N. Fekir,1
M. Diakhaby,Rafael,1
N. Fekir,M. Diakhaby,1
Mariano D\u00edaz,L. Tousart,1
Rafael,A. Lopes,1
N. Fekir,Mariano D\u00edaz,1
Mariano D\u00edaz,F. Mendy,1
T. Ndomb\u00e8l\u00e9,B. Traor\u00e9,1
M. Depay,M. Diakhaby,1
B. Traor\u00e9,M. Depay,1
M. Diakhaby,M. Depay,1
Mariano D\u00edaz,Marcelo,1
B. Traor\u00e9,M. Diakhaby,1
L. Tousart,B. Traor\u00e9,1
M. Depay,B. Traor\u00e9,1
B. Traor\u00e9,T. Ndomb\u00e8l\u00e9,1
T. Ndomb\u00e8l\u00e9,M. Diakhaby,1
Mariano D\u00edaz,Rafael,1
M. Diakhaby,Marcelo,1
Rafael,M. Depay,1
M. Diakhaby,B. Traor\u00e9,1
Mariano D\u00edaz,M. Depay,1
A. Lopes,L. Tousart,1
M. Diakhaby,Mariano D\u00edaz,1
M. Diakhaby,N. Fekir,1
