Source,Target,Weight
C. Kouyat\u00e9,P. Zabaleta,2
A. Cresswell,A. Masuaku,2
P. Zabaleta,E. Fernandes,2
A. Masuaku,A. Cresswell,2
A. Masuaku,M. Noble,1
Jo\u00e3o M\u00e1rio,A. Ogbonna,1
A. Masuaku,M. Arnautovi\u0107,1
D. Rice,P. Zabaleta,1
D. Rice,A. Cresswell,1
A. Ogbonna,C. Kouyat\u00e9,1
P. Zabaleta,D. Rice,1
M. Arnautovi\u0107,P. Zabaleta,1
M. Noble,A. Masuaku,1
C. Kouyat\u00e9,M. Noble,1
E. Fernandes,D. Rice,1
A. Masuaku,C. Kouyat\u00e9,1
P. Zabaleta,C. Kouyat\u00e9,1
D. Rice,C. Kouyat\u00e9,1
A. Cresswell,D. Rice,1
M. Noble,Jo\u00e3o M\u00e1rio,1
C. Kouyat\u00e9,A. Masuaku,1
E. Fernandes,Jo\u00e3o M\u00e1rio,1
Jo\u00e3o M\u00e1rio,A. Cresswell,1
A. Cresswell,E. Fernandes,1
