Source,Target,Weight
A. Masina,F. Helander,9
F. Helander,A. Masina,7
I. M'baye,R. Orsolini,5
A. Masina,F. Di Francesco,5
A. Mirante,A. Masina,4
E. Pulgar,I. M'baye,4
F. Helander,S. De Maio,4
S. De Maio,F. Helander,3
A. Mirante,F. Helander,3
F. Helander,E. Pulgar,3
B. D\u017eemaili,S. De Maio,3
F. Di Francesco,S. De Maio,3
E. Pulgar,F. Helander,3
F. Helander,A. Mirante,3
R. Orsolini,A. Mirante,2
F. Di Francesco,E. Pulgar,2
R. Orsolini,E. Pulgar,2
S. De Maio,B. D\u017eemaili,2
R. Orsolini,I. M'baye,2
R. Orsolini,R. Palacio,2
F. Di Francesco,F. Helander,2
F. Avenatti,A. Masina,2
S. De Maio,I. M'baye,2
S. De Maio,A. Mirante,2
A. Mirante,S. De Maio,2
B. D\u017eemaili,A. Masina,1
A. Masina,B. D\u017eemaili,1
F. Avenatti,E. Pulgar,1
R. Orsolini,A. Poli,1
B. D\u017eemaili,F. Helander,1
R. Palacio,A. Mirante,1
F. Helander,I. M'baye,1
S. De Maio,F. Di Francesco,1
S. De Maio,F. Avenatti,1
A. Poli,F. Helander,1
A. Poli,S. De Maio,1
A. Masina,F. Avenatti,1
A. Masina,E. Pulgar,1
B. D\u017eemaili,I. M'baye,1
F. Helander,F. Di Francesco,1
I. M'baye,A. Mirante,1
I. M'baye,F. Avenatti,1
A. Masina,R. Palacio,1
S. De Maio,R. Orsolini,1
R. Palacio,R. Orsolini,1
R. Palacio,A. Masina,1
S. De Maio,R. Palacio,1
E. Pulgar,R. Orsolini,1
F. Helander,R. Orsolini,1
E. Pulgar,A. Poli,1
I. M'baye,S. De Maio,1
F. Helander,F. Avenatti,1
F. Helander,B. D\u017eemaili,1
E. Pulgar,F. Di Francesco,1
F. Di Francesco,A. Masina,1
B. D\u017eemaili,E. Pulgar,1
I. M'baye,R. Palacio,1
R. Palacio,B. D\u017eemaili,1
R. Palacio,E. Pulgar,1
S. De Maio,A. Masina,1
F. Avenatti,F. Di Francesco,1
I. M'baye,B. D\u017eemaili,1
E. Pulgar,B. D\u017eemaili,1
