Source,Target,Weight
A. Martial,A. Valencia,3
A. Valencia,A. Martial,3
A. Young,A. S\u00e1nchez,2
C. Smalling,P. Pogba,2
P. Pogba,N. Mati\u0107,2
J. Lingard,A. S\u00e1nchez,2
A. Valencia,C. Smalling,2
P. Pogba,A. Martial,2
R. Lukaku,A. Young,1
P. Jones,A. Young,1
A. Valencia,J. Lingard,1
J. Lingard,A. Valencia,1
A. S\u00e1nchez,C. Smalling,1
A. Young,N. Mati\u0107,1
P. Jones,J. Lingard,1
N. Mati\u0107,A. Valencia,1
A. S\u00e1nchez,A. Young,1
N. Mati\u0107,A. Young,1
A. Young,J. Lingard,1
A. Valencia,R. Lukaku,1
N. Mati\u0107,J. Lingard,1
A. S\u00e1nchez,N. Mati\u0107,1
A. Young,David de Gea,1
N. Mati\u0107,P. Pogba,1
C. Smalling,A. Young,1
A. Young,P. Jones,1
P. Jones,A. Valencia,1
R. Lukaku,C. Smalling,1
J. Lingard,A. Martial,1
A. Martial,P. Pogba,1
J. Lingard,P. Jones,1
David de Gea,R. Lukaku,1
A. S\u00e1nchez,J. Lingard,1
A. Martial,J. Lingard,1
A. Young,P. Pogba,1
A. Valencia,David de Gea,1
A. S\u00e1nchez,R. Lukaku,1
A. Martial,A. Young,1
J. Lingard,A. Young,1
P. Pogba,A. Valencia,1
David de Gea,A. Valencia,1
P. Pogba,A. S\u00e1nchez,1
J. Lingard,P. Pogba,1
C. Smalling,P. Jones,1
