Source,Target,Weight
E. Pulgar,A. Masina,5
G. Gonz\u00e1lez,S. De Maio,4
S. Verdi,G. Gonz\u00e1lez,4
A. Masina,E. Pulgar,3
A. Mirante,G. Gonz\u00e1lez,3
G. Gonz\u00e1lez,A. Mirante,3
A. Mirante,E. Pulgar,3
G. Gonz\u00e1lez,I. M'baye,3
E. Pulgar,G. Gonz\u00e1lez,3
A. Poli,G. Gonz\u00e1lez,3
A. Masina,I. M'baye,2
I. M'baye,S. Verdi,2
S. De Maio,A. Mirante,2
A. Masina,S. De Maio,2
S. De Maio,A. Masina,2
R. Palacio,S. Verdi,2
A. Mirante,A. Masina,2
S. De Maio,G. Gonz\u00e1lez,2
S. De Maio,R. Orsolini,2
\u00c1. Nagy,S. Verdi,2
R. Palacio,A. Mirante,2
E. Pulgar,S. De Maio,2
G. Gonz\u00e1lez,A. Poli,2
S. Verdi,A. Poli,2
A. Poli,S. De Maio,1
A. Poli,E. Pulgar,1
G. Gonz\u00e1lez,A. Masina,1
R. Orsolini,\u00c1. Nagy,1
E. Pulgar,R. Palacio,1
S. Verdi,R. Palacio,1
A. Mirante,S. Verdi,1
A. Masina,A. Mirante,1
\u00c1. Nagy,R. Palacio,1
G. Gonz\u00e1lez,R. Orsolini,1
G. Gonz\u00e1lez,\u00c1. Nagy,1
S. Verdi,\u00c1. Nagy,1
E. Pulgar,\u00c1. Nagy,1
S. De Maio,I. M'baye,1
G. Gonz\u00e1lez,R. Palacio,1
R. Orsolini,R. Palacio,1
\u00c1. Nagy,R. Orsolini,1
A. Masina,\u00c1. Nagy,1
R. Orsolini,G. Gonz\u00e1lez,1
I. M'baye,S. De Maio,1
A. Poli,A. Mirante,1
R. Orsolini,E. Pulgar,1
E. Pulgar,S. Verdi,1
E. Pulgar,I. M'baye,1
I. M'baye,G. Gonz\u00e1lez,1
\u00c1. Nagy,E. Pulgar,1
A. Masina,R. Palacio,1
R. Palacio,A. Masina,1
I. M'baye,E. Pulgar,1
S. Verdi,E. Pulgar,1
R. Palacio,E. Pulgar,1
S. De Maio,A. Poli,1
G. Gonz\u00e1lez,E. Pulgar,1
S. De Maio,E. Pulgar,1
I. M'baye,A. Poli,1
A. Masina,S. Verdi,1
