Source,Target,Weight
C. Borges,Juanfran,3
Sidnei,C. Borges,3
Fede Cartabia,Juanfran,2
Z. Bakkali,Pedro Mosquera,2
Luisinho,Fede Cartabia,2
F. Sch\u00e4r,Rub\u00e9n,2
Juanfran,F. Andone,2
Guilherme,Fede Cartabia,2
C. Borges,Luisinho,2
Juanfran,Luisinho,2
Fede Cartabia,Bruno Gama,1
F. Sch\u00e4r,C. Borges,1
Pedro Mosquera,Guilherme,1
C. Borges,Pedro Mosquera,1
Bruno Gama,F. Andone,1
Z. Bakkali,C. Borges,1
Luisinho,Sidnei,1
Pedro Mosquera,C. Borges,1
Rub\u00e9n,F. Sch\u00e4r,1
Juanfran,Guilherme,1
Fede Cartabia,Guilherme,1
Sidnei,Fede Cartabia,1
Rub\u00e9n,Fede Cartabia,1
Fede Cartabia,C. Borges,1
Pedro Mosquera,F. Sch\u00e4r,1
Pedro Mosquera,Juanfran,1
Guilherme,Juanfran,1
F. Sch\u00e4r,Pedro Mosquera,1
Juanfran,Pedro Mosquera,1
F. Andone,Z. Bakkali,1
Pedro Mosquera,Z. Bakkali,1
C. Borges,F. Sch\u00e4r,1
Fede Cartabia,Sidnei,1
Juanfran,Fede Cartabia,1
Pedro Mosquera,Sidnei,1
Luisinho,Pedro Mosquera,1
Fede Cartabia,Luisinho,1
Guilherme,Z. Bakkali,1
F. Andone,Sidnei,1
Luisinho,Guilherme,1
