Source,Target,Weight
Xabi Prieto,Odriozola,4
Juanmi,Illarramendi,3
Xabi Prieto,Canales,3
Odriozola,Xabi Prieto,3
K\u00e9vin Rodrigues,Ra\u00fal Navas,2
Illarramendi,Juanmi,2
Illarramendi,K\u00e9vin Rodrigues,2
Canales,K\u00e9vin Rodrigues,2
K\u00e9vin Rodrigues,Juanmi,2
Diego Llorente,Xabi Prieto,1
Ra\u00fal Navas,Diego Llorente,1
Juanmi,K\u00e9vin Rodrigues,1
Juanmi,Xabi Prieto,1
Ra\u00fal Navas,K\u00e9vin Rodrigues,1
Zubeld\u00eda,Diego Llorente,1
Ra\u00fal Navas,Odriozola,1
Illarramendi,Zubeld\u00eda,1
Odriozola,G. Rulli,1
K\u00e9vin Rodrigues,Illarramendi,1
Canales,Xabi Prieto,1
G. Rulli,Canales,1
Illarramendi,Xabi Prieto,1
K\u00e9vin Rodrigues,Willian Jos\u00e9,1
Odriozola,Canales,1
Canales,Illarramendi,1
Canales,Juanmi,1
Diego Llorente,Ra\u00fal Navas,1
