Source,Target,Weight
Y. Sankhar\u00e9,Jonathan Cafu,3
Malcom,J. Pla\u0161il,2
V. Jovanovi\u0107,Y. Sabaly,2
Y. Sabaly,G. Laborde,2
L. Lerager,V. Jovanovi\u0107,2
L. Lerager,Y. Sankhar\u00e9,2
V. Jovanovi\u0107,T. Pellenard,2
Malcom,Y. Sabaly,2
Y. Sabaly,Malcom,2
V. Vada,A. Mendy,1
Jonathan Cafu,Y. Sankhar\u00e9,1
T. Pellenard,Jonathan Cafu,1
J. Toulalan,V. Vada,1
A. Mendy,V. Vada,1
J. Toulalan,Malcom,1
G. Laborde,Malcom,1
A. Mendy,Y. Sankhar\u00e9,1
G. Laborde,Y. Sabaly,1
Malcom,L. Lerager,1
V. Vada,B. Costil,1
B. Costil,A. Mendy,1
V. Jovanovi\u0107,L. Lerager,1
Malcom,V. Jovanovi\u0107,1
Jonathan Cafu,B. Costil,1
L. Lerager,G. Laborde,1
L. Lerager,Jonathan Cafu,1
Jonathan Cafu,Y. Sabaly,1
V. Jovanovi\u0107,Y. Sankhar\u00e9,1
Jonathan Cafu,V. Jovanovi\u0107,1
Y. Sabaly,A. Mendy,1
Y. Sankhar\u00e9,V. Jovanovi\u0107,1
Jonathan Cafu,V. Vada,1
J. Pla\u0161il,Jonathan Cafu,1
J. Pla\u0161il,L. Lerager,1
T. Pellenard,G. Laborde,1
Y. Sabaly,J. Toulalan,1
Jonathan Cafu,Malcom,1
Malcom,T. Pellenard,1
T. Pellenard,Y. Sankhar\u00e9,1
Y. Sankhar\u00e9,Malcom,1
Y. Sankhar\u00e9,L. Lerager,1
Y. Sankhar\u00e9,J. Pla\u0161il,1
Malcom,Y. Sankhar\u00e9,1
G. Laborde,Jonathan Cafu,1
V. Vada,Jonathan Cafu,1
J. Pla\u0161il,Malcom,1
B. Costil,L. Lerager,1
T. Pellenard,Y. Sabaly,1
Jonathan Cafu,L. Lerager,1
A. Mendy,V. Jovanovi\u0107,1
Jonathan Cafu,T. Pellenard,1
B. Costil,T. Pellenard,1
Y. Sabaly,B. Costil,1
V. Jovanovi\u0107,J. Toulalan,1
T. Pellenard,V. Jovanovi\u0107,1
