Source,Target,Weight
Recio,F. Ricca,5
Y. En-Nesyri,Keko,2
Chory Castro,Adri\u00e1n,2
Adri\u00e1n,M. Iturra,2
Keko,F. Ricca,2
F. Ricca,Luis Hern\u00e1ndez,2
F. Ricca,Miquel,2
F. Ricca,Chory Castro,2
Adri\u00e1n,Y. En-Nesyri,2
Miquel,Keko,2
F. Ricca,Recio,2
M. Iturra,Miquel,1
Miquel,Y. En-Nesyri,1
M. Iturra,Roberto,1
Roberto,Adri\u00e1n,1
Luis Hern\u00e1ndez,Adri\u00e1n,1
M. Iturra,Keko,1
Luis Hern\u00e1ndez,Miquel,1
R. Rosales,F. Ricca,1
Chory Castro,Luis Hern\u00e1ndez,1
Luis Hern\u00e1ndez,Recio,1
Keko,M. Iturra,1
Adri\u00e1n,Recio,1
Keko,Chory Castro,1
Chory Castro,Y. En-Nesyri,1
M. Iturra,Recio,1
Miquel,M. Iturra,1
Chory Castro,F. Ricca,1
Miquel,Adri\u00e1n,1
Miquel,Chory Castro,1
Recio,Luis Hern\u00e1ndez,1
Keko,Miquel,1
Recio,Miquel,1
Luis Hern\u00e1ndez,Keko,1
Y. En-Nesyri,Chory Castro,1
Keko,Recio,1
F. Ricca,R. Rosales,1
