Source,Target,Weight
F. Ricca,Chory Castro,3
Roberto,Adri\u00e1n,3
Chory Castro,Adri\u00e1n,3
Adri\u00e1n,Recio,3
F. Ricca,Y. En-Nesyri,3
Keko,R. Rosales,3
Adri\u00e1n,F. Ricca,2
Miquel,Roberto,2
Recio,Chory Castro,2
Y. En-Nesyri,Miquel,2
Chory Castro,Recio,2
Adri\u00e1n,Y. En-Nesyri,2
Chory Castro,M. Iturra,2
Recio,Luis Hern\u00e1ndez,2
Recio,F. Ricca,2
Luis Hern\u00e1ndez,Roberto,2
R. Rosales,Chory Castro,2
Miquel,Luis Hern\u00e1ndez,1
R. Rosales,Keko,1
Chory Castro,F. Ricca,1
Roberto,Recio,1
F. Ricca,Recio,1
Luis Hern\u00e1ndez,Recio,1
Luis Hern\u00e1ndez,R. Rosales,1
Y. En-Nesyri,F. Ricca,1
Chory Castro,Keko,1
Recio,Miquel,1
Y. En-Nesyri,Chory Castro,1
M. Iturra,Miquel,1
M. Iturra,Luis Hern\u00e1ndez,1
M. Iturra,R. Rosales,1
M. Iturra,F. Ricca,1
R. Rosales,Adri\u00e1n,1
Keko,Y. En-Nesyri,1
Y. En-Nesyri,Luis Hern\u00e1ndez,1
Roberto,M. Iturra,1
Miquel,Chory Castro,1
Adri\u00e1n,Keko,1
F. Ricca,Adri\u00e1n,1
Y. En-Nesyri,M. Iturra,1
Luis Hern\u00e1ndez,F. Ricca,1
Y. En-Nesyri,Adri\u00e1n,1
Recio,R. Rosales,1
R. Rosales,Y. En-Nesyri,1
R. Rosales,Roberto,1
