Source,Target,Weight
F. Guilbert,E. Crivelli,2
R. Genevois,A. Djiku,2
E. Crivelli,D. Avounou,2
A. Djiku,D. Da Silva,2
D. Avounou,A. Djiku,1
F. Guilbert,S. Peeters,1
D. Da Silva,R. Vercoutre,1
S. Peeters,E. Crivelli,1
D. Da Silva,R. Genevois,1
J. F\u00e9ret,F. Guilbert,1
J. F\u00e9ret,Y. A\u00eft Bennasser,1
Y. A\u00eft Bennasser,R. Vercoutre,1
E. Crivelli,F. Guilbert,1
R. Vercoutre,F. Guilbert,1
S. Peeters,D. Avounou,1
A. Djiku,J. F\u00e9ret,1
R. Vercoutre,E. Crivelli,1
D. Avounou,F. Guilbert,1
D. Avounou,S. Peeters,1
F. Guilbert,J. F\u00e9ret,1
