Source,Target,Weight
J. Collins,Pedro Obiang,4
P. Zabaleta,A. Carroll,4
P. Zabaleta,Jos\u00e9 Fonte,4
Jos\u00e9 Fonte,P. Zabaleta,3
Pedro Obiang,W. Reid,3
C. Kouyat\u00e9,P. Zabaleta,3
Pedro Obiang,J. Collins,3
P. Zabaleta,W. Reid,2
M. Antonio,C. Kouyat\u00e9,2
A. Cresswell,J. Hern\u00e1ndez,2
P. Zabaleta,C. Kouyat\u00e9,2
J. Collins,J. Hart,2
A. Carroll,Pedro Obiang,2
A. Carroll,J. Collins,2
J. Hern\u00e1ndez,P. Zabaleta,2
J. Collins,P. Zabaleta,2
J. Collins,A. Cresswell,2
M. Antonio,P. Zabaleta,2
J. Hern\u00e1ndez,Pedro Obiang,2
J. Hern\u00e1ndez,C. Kouyat\u00e9,2
Pedro Obiang,P. Zabaleta,2
J. Hart,J. Collins,2
A. Cresswell,J. Collins,2
C. Kouyat\u00e9,Pedro Obiang,2
W. Reid,Jos\u00e9 Fonte,2
Pedro Obiang,J. Hern\u00e1ndez,2
Pedro Obiang,A. Cresswell,1
J. Hart,M. Antonio,1
W. Reid,J. Collins,1
Pedro Obiang,Jos\u00e9 Fonte,1
J. Collins,M. Antonio,1
Jos\u00e9 Fonte,J. Hern\u00e1ndez,1
Jos\u00e9 Fonte,J. Collins,1
W. Reid,C. Kouyat\u00e9,1
W. Reid,J. Hern\u00e1ndez,1
J. Hern\u00e1ndez,A. Cresswell,1
M. Antonio,J. Collins,1
A. Carroll,P. Zabaleta,1
A. Cresswell,Pedro Obiang,1
Jos\u00e9 Fonte,M. Antonio,1
W. Reid,J. Hart,1
Jos\u00e9 Fonte,Pedro Obiang,1
J. Collins,C. Kouyat\u00e9,1
P. Zabaleta,J. Collins,1
J. Hart,A. Carroll,1
Jos\u00e9 Fonte,W. Reid,1
C. Kouyat\u00e9,J. Hart,1
W. Reid,M. Antonio,1
M. Antonio,A. Cresswell,1
P. Zabaleta,Pedro Obiang,1
P. Zabaleta,J. Hern\u00e1ndez,1
M. Antonio,A. Carroll,1
Pedro Obiang,C. Kouyat\u00e9,1
C. Kouyat\u00e9,M. Antonio,1
A. Carroll,M. Antonio,1
J. Collins,W. Reid,1
W. Reid,Pedro Obiang,1
J. Hern\u00e1ndez,J. Collins,1
Pedro Obiang,M. Antonio,1
C. Kouyat\u00e9,Jos\u00e9 Fonte,1
J. Collins,J. Hern\u00e1ndez,1
