Source,Target,Weight
S. Posch,P. Kade\u0159\u00e1bek,5
K. Demirbay,F. Grillitsch,3
P. Kade\u0159\u00e1bek,K. Demirbay,3
K. Vogt,S. Posch,3
P. Kade\u0159\u00e1bek,F. Grillitsch,3
N. Schulz,B. H\u00fcbner,3
B. H\u00fcbner,S. Posch,3
S. Posch,K. Vogt,2
A. Kramari\u0107,F. Grillitsch,2
A. Kramari\u0107,K. Demirbay,2
B. H\u00fcbner,A. Kramari\u0107,2
K. Demirbay,P. Kade\u0159\u00e1bek,2
F. Grillitsch,S. Posch,2
K. Demirbay,S. Gnabry,2
P. Kade\u0159\u00e1bek,S. Posch,2
F. Grillitsch,K. Demirbay,2
K. Vogt,B. H\u00fcbner,2
B. H\u00fcbner,F. Grillitsch,2
B. H\u00fcbner,K. Vogt,2
F. Grillitsch,A. Kramari\u0107,2
S. Posch,F. Grillitsch,2
F. Grillitsch,P. Kade\u0159\u00e1bek,2
A. Kramari\u0107,K. Vogt,2
O. Baumann,N. Schulz,1
F. Grillitsch,M. Uth,1
S. Posch,O. Baumann,1
S. Gnabry,S. Posch,1
A. Kramari\u0107,B. H\u00fcbner,1
K. Demirbay,A. Kramari\u0107,1
P. Kade\u0159\u00e1bek,A. Kramari\u0107,1
S. Posch,M. Uth,1
N. Schulz,P. Kade\u0159\u00e1bek,1
M. Uth,K. Vogt,1
M. Uth,K. Demirbay,1
P. Kade\u0159\u00e1bek,N. Schulz,1
K. Vogt,N. Schulz,1
K. Vogt,K. Demirbay,1
F. Grillitsch,B. H\u00fcbner,1
N. Schulz,A. Kramari\u0107,1
P. Kade\u0159\u00e1bek,B. H\u00fcbner,1
K. Demirbay,B. H\u00fcbner,1
K. Vogt,P. Kade\u0159\u00e1bek,1
F. Grillitsch,K. Vogt,1
S. Gnabry,K. Demirbay,1
B. H\u00fcbner,N. Schulz,1
F. Grillitsch,N. Schulz,1
