Source,Target,Weight
P. Farag\u00f2,N. Barella,9
N. Barella,P. Farag\u00f2,8
N. Barella,M. Capuano,7
M. Capuano,N. Barella,4
N. Barella,F. Romagna,4
F. Romagna,N. Barella,4
M. Capuano,S. Miangue,4
M. Capuano,S. Padoin,4
A. Ioni\u0163\u0103,L. Pavoletti,4
P. Farag\u00f2,L. Pavoletti,4
P. Farag\u00f2,A. Ioni\u0163\u0103,4
S. Padoin,M. Sau,3
P. Farag\u00f2,L. Ceppitelli,3
A. Ioni\u0163\u0103,P. Farag\u00f2,3
A. Ioni\u0163\u0103,Diego Farias,3
L. Ceppitelli,M. Capuano,3
F. Romagna,P. Farag\u00f2,3
L. Pavoletti,A. Ioni\u0163\u0103,3
Rafael,A. Ioni\u0163\u0103,3
S. Padoin,M. Capuano,3
L. Pavoletti,M. Capuano,2
L. Pavoletti,N. Barella,2
M. Sau,S. Padoin,2
M. Sau,M. Capuano,2
N. Barella,A. Ioni\u0163\u0103,2
F. Romagna,L. Ceppitelli,2
S. Miangue,L. Pavoletti,2
L. Pavoletti,M. Sau,2
L. Ceppitelli,P. Farag\u00f2,2
N. Barella,L. Ceppitelli,2
L. Pavoletti,Diego Farias,2
M. Capuano,L. Pavoletti,2
S. Miangue,N. Barella,2
M. Capuano,M. Sau,2
Diego Farias,L. Pavoletti,2
F. Romagna,A. Ioni\u0163\u0103,2
M. Capuano,L. Ceppitelli,2
A. Ioni\u0163\u0103,F. Romagna,2
L. Ceppitelli,F. Romagna,2
Diego Farias,P. Farag\u00f2,2
S. Miangue,M. Capuano,2
M. Sau,N. Barella,1
S. Padoin,L. Pavoletti,1
S. Miangue,S. Padoin,1
M. Capuano,P. Farag\u00f2,1
L. Pavoletti,Rafael,1
F. Romagna,M. Capuano,1
M. Capuano,Diego Farias,1
P. Farag\u00f2,F. Romagna,1
Rafael,L. Pavoletti,1
L. Pavoletti,F. Romagna,1
L. Pavoletti,S. Miangue,1
P. Farag\u00f2,M. Capuano,1
S. Padoin,S. Miangue,1
M. Sau,Diego Farias,1
Diego Farias,N. Barella,1
Rafael,S. Padoin,1
L. Ceppitelli,Rafael,1
L. Pavoletti,P. Farag\u00f2,1
S. Miangue,Rafael,1
L. Pavoletti,L. Ceppitelli,1
L. Ceppitelli,N. Barella,1
M. Capuano,A. Ioni\u0163\u0103,1
F. Romagna,L. Pavoletti,1
N. Barella,Rafael,1
M. Capuano,Rafael,1
N. Barella,S. Padoin,1
N. Barella,S. Miangue,1
A. Ioni\u0163\u0103,M. Capuano,1
A. Ioni\u0163\u0103,N. Barella,1
A. Ioni\u0163\u0103,S. Miangue,1
Diego Farias,S. Miangue,1
S. Miangue,P. Farag\u00f2,1
Diego Farias,F. Romagna,1
S. Padoin,F. Romagna,1
S. Miangue,M. Sau,1
M. Sau,P. Farag\u00f2,1
L. Ceppitelli,S. Miangue,1
M. Sau,F. Romagna,1
