Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
G. Murray,75,0,1,0,0,0,1
S. March,75,0,0,0,1,1,0
P. Gro\u00df,88,0,0,0,1,0,1
S. Duffy,90,1,0,0,0,0,1
M. Ryan,90,0,0,1,0,0,1
L. Dunk,90,1,0,0,0,0,1
D. Stephens,90,0,0,0,1,0,1
G. Bong,90,1,0,0,0,1,0
A. Knockaert,90,0,0,0,1,1,0
D. Pr\u00f6pper,90,0,0,0,1,0,1
Bruno Saltor,90,1,0,0,0,0,1
T. Hemed,15,0,1,0,0,0,1
J. Izquierdo,15,0,1,0,0,0,1
I. Brown,2,0,1,0,0,0,1
