Source,Target,Weight
Zald\u00faa,Rub\u00e9n P\u00e9rez,6
Ra\u00fal Garc\u00eda,D. Siovas,5
Rub\u00e9n P\u00e9rez,Eraso,5
A. Szymanowski,Gumbau,5
M. Dos Santos,Zald\u00faa,5
Zald\u00faa,M. Dos Santos,4
Ra\u00fal Garc\u00eda,A. Szymanowski,4
Eraso,A. Szymanowski,4
Eraso,Rub\u00e9n P\u00e9rez,4
Zald\u00faa,Cu\u00e9llar,4
D. Siovas,Ra\u00fal Garc\u00eda,3
D. Bra\u0161anac,Ra\u00fal Garc\u00eda,3
Ra\u00fal Garc\u00eda,Gumbau,3
Rub\u00e9n P\u00e9rez,Cu\u00e9llar,3
D. Siovas,A. Szymanowski,3
A. Szymanowski,Ra\u00fal Garc\u00eda,3
D. Bra\u0161anac,Zald\u00faa,3
N. Amrabat,Zald\u00faa,3
D. Siovas,Eraso,3
D. Siovas,D. Bra\u0161anac,3
Cu\u00e9llar,D. Siovas,3
Cu\u00e9llar,Zald\u00faa,3
N. Amrabat,Rub\u00e9n P\u00e9rez,3
Zald\u00faa,N. El Zhar,3
Cu\u00e9llar,Gumbau,2
Rub\u00e9n P\u00e9rez,Zald\u00faa,2
Rub\u00e9n P\u00e9rez,Ra\u00fal Garc\u00eda,2
Gumbau,N. Amrabat,2
D. Bra\u0161anac,C. Beauvue,2
Gumbau,A. Szymanowski,2
Zald\u00faa,Ra\u00fal Garc\u00eda,2
Rub\u00e9n P\u00e9rez,Gumbau,2
A. Szymanowski,M. Dos Santos,2
Eraso,N. Amrabat,2
Gumbau,Eraso,2
A. Szymanowski,Zald\u00faa,2
D. Siovas,C. Beauvue,2
Rub\u00e9n P\u00e9rez,D. Siovas,2
D. Siovas,Cu\u00e9llar,2
Rub\u00e9n P\u00e9rez,M. Dos Santos,2
Eraso,D. Bra\u0161anac,2
Gabriel,D. Bra\u0161anac,2
N. El Zhar,A. Szymanowski,2
Cu\u00e9llar,N. Amrabat,2
A. Szymanowski,N. Amrabat,2
Gumbau,D. Siovas,2
A. Szymanowski,Rub\u00e9n P\u00e9rez,2
N. El Zhar,Zald\u00faa,2
D. Bra\u0161anac,D. Siovas,2
Rub\u00e9n P\u00e9rez,N. El Zhar,2
Gumbau,Rub\u00e9n P\u00e9rez,2
C. Beauvue,Rub\u00e9n P\u00e9rez,2
C. Beauvue,D. Bra\u0161anac,2
Ra\u00fal Garc\u00eda,Cu\u00e9llar,2
Ra\u00fal Garc\u00eda,Rub\u00e9n P\u00e9rez,2
C. Beauvue,Zald\u00faa,1
M. Dos Santos,Gumbau,1
Rub\u00e9n P\u00e9rez,D. Bra\u0161anac,1
Eraso,M. Dos Santos,1
D. Bra\u0161anac,A. Szymanowski,1
Cu\u00e9llar,Gabriel,1
Zald\u00faa,D. Siovas,1
Gabriel,A. Szymanowski,1
Cu\u00e9llar,Ra\u00fal Garc\u00eda,1
M. Dos Santos,Rub\u00e9n P\u00e9rez,1
D. Bra\u0161anac,M. Dos Santos,1
Zald\u00faa,D. Bra\u0161anac,1
N. Amrabat,Ra\u00fal Garc\u00eda,1
A. Szymanowski,N. El Zhar,1
M. Dos Santos,N. Amrabat,1
N. El Zhar,Cu\u00e9llar,1
Zald\u00faa,N. Amrabat,1
Rub\u00e9n P\u00e9rez,Gabriel,1
Gumbau,Cu\u00e9llar,1
D. Siovas,Zald\u00faa,1
Ra\u00fal Garc\u00eda,Gabriel,1
N. Amrabat,Cu\u00e9llar,1
D. Siovas,Gumbau,1
Zald\u00faa,Gumbau,1
A. Szymanowski,C. Beauvue,1
C. Beauvue,Ra\u00fal Garc\u00eda,1
Eraso,Ra\u00fal Garc\u00eda,1
N. Amrabat,N. El Zhar,1
Ra\u00fal Garc\u00eda,N. Amrabat,1
Cu\u00e9llar,Rub\u00e9n P\u00e9rez,1
Ra\u00fal Garc\u00eda,Eraso,1
N. El Zhar,Eraso,1
Ra\u00fal Garc\u00eda,M. Dos Santos,1
M. Dos Santos,D. Siovas,1
Gumbau,Ra\u00fal Garc\u00eda,1
Gabriel,D. Siovas,1
Gumbau,Zald\u00faa,1
M. Dos Santos,Cu\u00e9llar,1
A. Szymanowski,D. Siovas,1
Rub\u00e9n P\u00e9rez,A. Szymanowski,1
Cu\u00e9llar,Eraso,1
N. Amrabat,A. Szymanowski,1
N. El Zhar,Ra\u00fal Garc\u00eda,1
Gumbau,C. Beauvue,1
A. Szymanowski,Gabriel,1
Cu\u00e9llar,A. Szymanowski,1
M. Dos Santos,Eraso,1
Gumbau,D. Bra\u0161anac,1
