Source,Target,Weight
R. Holding,Mohamed Elneny,4
Mohamed Elneny,G. Xhaka,3
M. \u00d6zil,S. Kola\u0161inac,3
S. Kola\u0161inac,Nacho Monreal,3
G. Xhaka,D. Welbeck,2
A. Oxlade-Chamberlain,S. Kola\u0161inac,2
G. Xhaka,Mohamed Elneny,2
R. Holding,Beller\u00edn,2
A. Oxlade-Chamberlain,Mohamed Elneny,2
S. Kola\u0161inac,M. \u00d6zil,2
G. Xhaka,M. \u00d6zil,2
Mohamed Elneny,R. Holding,2
Nacho Monreal,S. Kola\u0161inac,2
S. Kola\u0161inac,Mohamed Elneny,2
D. Welbeck,M. \u00d6zil,2
Mohamed Elneny,A. Oxlade-Chamberlain,2
Nacho Monreal,R. Holding,2
A. Lacazette,R. Holding,2
M. \u00d6zil,D. Welbeck,2
D. Welbeck,S. Kola\u0161inac,1
Mohamed Elneny,D. Welbeck,1
A. Lacazette,G. Xhaka,1
D. Welbeck,A. Oxlade-Chamberlain,1
Mohamed Elneny,M. \u00d6zil,1
M. \u00d6zil,A. Lacazette,1
G. Xhaka,A. Lacazette,1
R. Holding,Nacho Monreal,1
S. Kola\u0161inac,R. Holding,1
Beller\u00edn,M. \u00d6zil,1
R. Holding,A. Lacazette,1
Beller\u00edn,G. Xhaka,1
Beller\u00edn,R. Holding,1
S. Kola\u0161inac,A. Oxlade-Chamberlain,1
M. \u00d6zil,Beller\u00edn,1
R. Holding,S. Kola\u0161inac,1
S. Kola\u0161inac,G. Xhaka,1
M. \u00d6zil,G. Xhaka,1
Mohamed Elneny,S. Kola\u0161inac,1
