Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
K. Havertz,46,0,0,0,1,1,0
P. Retsos,46,1,0,0,0,0,1
J. Tah,90,1,0,0,0,0,1
L. Bailey,90,0,1,0,0,1,0
B. Leno,90,0,0,1,0,0,1
K. Volland,90,0,1,0,0,1,0
C. Ar\u00e1nguiz,90,0,0,0,1,1,0
J. Brandt,90,0,0,0,1,0,1
Wendell,90,1,0,0,0,1,0
S. Bender,90,1,0,0,0,0,1
J. Baumgartlinger,90,0,0,0,1,0,1
B. Henrichs,44,1,0,0,0,0,1
L. Alario,44,0,1,0,0,0,1
D. Kohr,1,0,0,0,1,0,1
