Source,Target,Weight
Rub\u00e9n P\u00e9rez,Zald\u00faa,3
D. Siovas,Cu\u00e9llar,3
Zald\u00faa,Bustinza,3
Gabriel,Zald\u00faa,3
Zald\u00faa,Gabriel,2
Gabriel,Eraso,2
N. El Zhar,Gabriel,2
Bustinza,Zald\u00faa,2
Cu\u00e9llar,Zald\u00faa,2
Diego Rico,Eraso,2
Zald\u00faa,N. Amrabat,2
Eraso,Gabriel,2
Bustinza,Gabriel,2
Zald\u00faa,N. El Zhar,2
Zald\u00faa,Rub\u00e9n P\u00e9rez,2
Bustinza,Rub\u00e9n P\u00e9rez,1
Rub\u00e9n P\u00e9rez,Bustinza,1
Eraso,Bustinza,1
N. Amrabat,Cu\u00e9llar,1
Gabriel,Bustinza,1
Zald\u00faa,D. Siovas,1
Bustinza,Cu\u00e9llar,1
Eraso,D. Siovas,1
Rub\u00e9n P\u00e9rez,Diego Rico,1
Diego Rico,Bustinza,1
Guerrero,Diego Rico,1
N. El Zhar,Zald\u00faa,1
Bustinza,N. Amrabat,1
Eraso,N. Amrabat,1
Rub\u00e9n P\u00e9rez,Eraso,1
Bustinza,D. Siovas,1
Bustinza,Eraso,1
Cu\u00e9llar,Guerrero,1
Eraso,Rub\u00e9n P\u00e9rez,1
N. Amrabat,Diego Rico,1
D. Siovas,Zald\u00faa,1
D. Siovas,Rub\u00e9n P\u00e9rez,1
Eraso,Zald\u00faa,1
Bustinza,Diego Rico,1
Zald\u00faa,Cu\u00e9llar,1
N. El Zhar,Eraso,1
Gabriel,Rub\u00e9n P\u00e9rez,1
Cu\u00e9llar,Eraso,1
Eraso,N. El Zhar,1
N. Amrabat,D. Siovas,1
N. El Zhar,Rub\u00e9n P\u00e9rez,1
N. Amrabat,N. El Zhar,1
Rub\u00e9n P\u00e9rez,D. Siovas,1
Guerrero,D. Siovas,1
Gabriel,N. El Zhar,1
Cu\u00e9llar,Bustinza,1
D. Siovas,Bustinza,1
Gabriel,Guerrero,1
Cu\u00e9llar,Gabriel,1
