Source,Target,Weight
Francis Guerrero,Fabi\u00e1n,4
Francis Guerrero,Javi Garc\u00eda,3
Joaqu\u00edn,Francis Guerrero,3
Javi Garc\u00eda,Francis Guerrero,2
Fabi\u00e1n,Joaqu\u00edn,2
A. Guardado,Ad\u00e1n,2
Jordi Amat,Javi Garc\u00eda,2
Fabi\u00e1n,Francis Guerrero,2
Cristian Tello,A. Guardado,2
Ad\u00e1n,Sergio Le\u00f3n,2
Javi Garc\u00eda,Jordi Amat,2
Francis Guerrero,R. Boudebouz,2
Francis Guerrero,Joaqu\u00edn,2
Jordi Amat,Cristian Tello,2
A. Guardado,Jordi Amat,2
R. Boudebouz,Francis Guerrero,2
Cristian Tello,R. Boudebouz,1
Fabi\u00e1n,Jordi Amat,1
Joaqu\u00edn,Cristian Tello,1
Sergio Le\u00f3n,Cristian Tello,1
Javi Garc\u00eda,Ad\u00e1n,1
A. Guardado,Sergio Le\u00f3n,1
Joaqu\u00edn,R. Durmisi,1
Ad\u00e1n,Jordi Amat,1
A. Guardado,Fabi\u00e1n,1
R. Boudebouz,Fabi\u00e1n,1
Sergio Le\u00f3n,Francis Guerrero,1
R. Boudebouz,Joaqu\u00edn,1
Fabi\u00e1n,A. Guardado,1
Francis Guerrero,Jordi Amat,1
Jordi Amat,Ad\u00e1n,1
Cristian Tello,Fabi\u00e1n,1
Sergio Le\u00f3n,Fabi\u00e1n,1
A. Guardado,R. Durmisi,1
R. Durmisi,A. Guardado,1
Fabi\u00e1n,Javi Garc\u00eda,1
Javi Garc\u00eda,A. Guardado,1
R. Durmisi,Sergio Le\u00f3n,1
Jordi Amat,Francis Guerrero,1
Jordi Amat,A. Guardado,1
Sergio Le\u00f3n,R. Boudebouz,1
Ad\u00e1n,A. Guardado,1
