Source,Target,Weight
A. Stoian,R. Mandragora,3
B. Martella,A. Stoian,3
D. Faraoni,M. Trotta,2
F. Ceccherini,M. Capuano,2
D. Faraoni,F. Ceccherini,2
M. Capuano,Simy,2
R. Mandragora,Simy,1
A. Stoian,B. Martella,1
B. Martella,M. Trotta,1
M. Capuano,A. Nalini,1
R. Mandragora,B. Martella,1
A. Nalini,B. Martella,1
A. Stoian,Simy,1
R. Mandragora,A. Nalini,1
A. Nalini,R. Mandragora,1
R. Mandragora,D. Faraoni,1
F. Ceccherini,A. Barberis,1
M. Trotta,A. Barberis,1
Simy,D. Faraoni,1
A. Nalini,A. Stoian,1
B. Martella,M. Capuano,1
Simy,A. Stoian,1
Simy,R. Mandragora,1
R. Mandragora,A. Stoian,1
M. Trotta,D. Faraoni,1
A. Stoian,D. Faraoni,1
Simy,B. Martella,1
A. Barberis,D. Faraoni,1
A. Barberis,B. Martella,1
A. Stoian,F. Ceccherini,1
M. Trotta,A. Stoian,1
F. Ceccherini,Simy,1
R. Mandragora,F. Ceccherini,1
Simy,A. Nalini,1
