Source,Target,Weight
A. Grassi,F. Vicari,7
F. Vicari,A. Grassi,5
P. Schiattarella,T. Cionek,5
T. Cionek,M. Lazzari,5
M. Lazzari,F. Vicari,4
M. Antenucci,M. Lazzari,4
M. Lazzari,T. Cionek,4
T. Cionek,F. Vicari,4
P. Schiattarella,F. Vicari,3
A. Grassi,T. Cionek,3
T. Cionek,P. Schiattarella,3
F. Vicari,L. \u0160imi\u0107,3
L. \u0160imi\u0107,F. Mattiello,3
A. Meret,F. Vicari,3
M. Lazzari,A. Grassi,3
P. Schiattarella,L. \u0160imi\u0107,3
J. Kurti\u010d,M. Lazzari,3
F. Vicari,T. Cionek,3
F. Vicari,M. Lazzari,3
A. Paloschi,P. Schiattarella,3
M. Antenucci,P. Schiattarella,3
F. Vicari,P. Schiattarella,3
P. Schiattarella,F. Mattiello,2
A. Grassi,M. Lazzari,2
M. Antenucci,A. Grassi,2
F. Vicari,J. Kurti\u010d,2
M. Lazzari,M. Antenucci,2
M. Lazzari,A. Meret,2
T. Cionek,A. Grassi,2
F. Vicari,M. Antenucci,2
T. Cionek,L. \u0160imi\u0107,2
L. \u0160imi\u0107,T. Cionek,2
J. Kurti\u010d,F. Mattiello,2
T. Cionek,A. Meret,2
F. Vicari,A. Meret,2
P. Schiattarella,M. Antenucci,2
F. Mattiello,F. Vicari,2
A. Grassi,M. Antenucci,2
A. Paloschi,M. Antenucci,2
M. Lazzari,A. Paloschi,2
A. Meret,J. Kurti\u010d,2
F. Mattiello,P. Schiattarella,2
A. Paloschi,T. Cionek,1
P. Schiattarella,A. Grassi,1
F. Mattiello,L. \u0160imi\u0107,1
M. Antenucci,J. Kurti\u010d,1
F. Mattiello,M. Lazzari,1
T. Cionek,J. Kurti\u010d,1
T. Cionek,M. Antenucci,1
A. Meret,F. Mattiello,1
M. Lazzari,P. Schiattarella,1
A. Meret,T. Cionek,1
F. Mattiello,T. Cionek,1
P. Schiattarella,A. Paloschi,1
F. Mattiello,J. Kurti\u010d,1
J. Kurti\u010d,A. Paloschi,1
L. \u0160imi\u0107,P. Schiattarella,1
J. Kurti\u010d,F. Vicari,1
L. \u0160imi\u0107,A. Grassi,1
J. Kurti\u010d,L. \u0160imi\u0107,1
J. Kurti\u010d,P. Schiattarella,1
L. \u0160imi\u0107,M. Lazzari,1
L. \u0160imi\u0107,J. Kurti\u010d,1
M. Antenucci,F. Vicari,1
A. Paloschi,A. Grassi,1
A. Paloschi,J. Kurti\u010d,1
F. Vicari,A. Paloschi,1
M. Antenucci,A. Paloschi,1
P. Schiattarella,J. Kurti\u010d,1
L. \u0160imi\u0107,A. Meret,1
F. Vicari,F. Mattiello,1
A. Grassi,P. Schiattarella,1
J. Kurti\u010d,A. Grassi,1
M. Lazzari,J. Kurti\u010d,1
F. Mattiello,A. Paloschi,1
A. Grassi,J. Kurti\u010d,1
J. Kurti\u010d,M. Antenucci,1
