Source,Target,Weight
N. Elvedi,J. Vestergaard,5
Y. Sommer,J. Hofmann,4
J. Hofmann,M. Ginter,3
J. Vestergaard,N. Elvedi,3
C. Kramer,N. Elvedi,3
T. Hazard,Raffael,3
Raffael,D. Zakaria,2
N. Elvedi,Y. Sommer,2
M. Ginter,Y. Sommer,2
Raffael,O. Wendt,2
O. Wendt,J. Vestergaard,2
O. Wendt,J. Drmic,2
D. Zakaria,C. Kramer,2
J. Drmic,C. Kramer,2
M. Ginter,C. Kramer,2
C. Kramer,O. Wendt,2
O. Wendt,D. Zakaria,2
C. Kramer,J. Vestergaard,2
J. Vestergaard,T. Hazard,2
C. Kramer,D. Zakaria,2
J. Hofmann,O. Wendt,1
J. Vestergaard,C. Kramer,1
O. Wendt,C. Kramer,1
J. Vestergaard,J. Drmic,1
D. Zakaria,Raffael,1
J. Drmic,Raffael,1
J. Vestergaard,Y. Sommer,1
Y. Sommer,J. Vestergaard,1
N. Elvedi,O. Wendt,1
Raffael,T. Hazard,1
D. Zakaria,M. Ginter,1
J. Vestergaard,O. Wendt,1
J. Hofmann,T. Hazard,1
J. Drmic,T. Hazard,1
T. Hazard,N. Elvedi,1
T. Hazard,O. Wendt,1
M. Ginter,O. Wendt,1
Y. Sommer,C. Kramer,1
J. Vestergaard,M. Ginter,1
Raffael,N. Elvedi,1
C. Kramer,Raffael,1
O. Wendt,N. Elvedi,1
J. Hofmann,D. Zakaria,1
M. Ginter,T. Hazard,1
J. Drmic,J. Hofmann,1
Y. Sommer,J. Drmic,1
O. Wendt,Y. Sommer,1
J. Hofmann,Y. Sommer,1
Y. Sommer,M. Ginter,1
T. Hazard,J. Hofmann,1
O. Wendt,Raffael,1
Raffael,C. Kramer,1
D. Zakaria,J. Vestergaard,1
N. Elvedi,C. Kramer,1
D. Zakaria,N. Elvedi,1
C. Kramer,Y. Sommer,1
J. Vestergaard,J. Hofmann,1
N. Elvedi,Raffael,1
Raffael,J. Drmic,1
