Source,Target,Weight
L. Phiri,C. Kerbrat,3
J. Briand,L. Phiri,2
C. Kerbrat,L. Deaux,2
L. Deaux,K. Johnsson,2
Y. Salibur,J. Ikoko,2
Pedro Rebocho,F. Eboa Eboa,2
L. Deaux,R. Camara,2
F. Eboa Eboa,C. Kerbrat,2
R. Camara,Y. Salibur,2
L. Phiri,R. Camara,1
Y. Salibur,J. Briand,1
M. Thuram,R. Camara,1
Pedro Rebocho,L. Deaux,1
L. Phiri,L. Deaux,1
R. Camara,L. Deaux,1
R. Camara,J. Briand,1
L. Phiri,J. Briand,1
J. Briand,M. Thuram,1
K. Johnsson,Pedro Rebocho,1
J. Briand,Pedro Rebocho,1
J. Briand,J. Ikoko,1
M. Thuram,J. Briand,1
L. Deaux,F. Eboa Eboa,1
F. Eboa Eboa,Y. Salibur,1
C. Kerbrat,J. Ikoko,1
L. Deaux,J. Briand,1
C. Kerbrat,M. Thuram,1
M. Thuram,L. Phiri,1
F. Eboa Eboa,J. Briand,1
J. Ikoko,L. Deaux,1
J. Ikoko,L. Phiri,1
Y. Salibur,L. Phiri,1
J. Ikoko,M. Thuram,1
L. Deaux,Y. Salibur,1
C. Kerbrat,L. Phiri,1
J. Briand,F. Eboa Eboa,1
J. Ikoko,J. Briand,1
K. Johnsson,J. Briand,1
J. Briand,L. Deaux,1
