Source,Target,Weight
M. Aguirregaray,Tana,7
M. Aguirregaray,Ximo Navarro,6
Vicente G\u00f3mez,Tana,6
Vicente G\u00f3mez,G\u00e1lvez,6
Tana,Momo,6
Ximo Navarro,Vicente G\u00f3mez,6
Tana,Benito Ram\u00edrez,5
Tana,M. Aguirregaray,5
Tana,M\u00edchel,4
G\u00e1lvez,A. Halilovi\u0107,4
Tana,Ximo Navarro,4
Ximo Navarro,G\u00e1lvez,4
Vicente G\u00f3mez,Ximo Navarro,4
Momo,Tana,4
G\u00e1lvez,Momo,4
G\u00e1lvez,L. Chichizola,4
Vicente G\u00f3mez,A. Halilovi\u0107,4
J. Calleri,Vicente G\u00f3mez,4
A. Halilovi\u0107,Tana,3
L. Chichizola,G\u00e1lvez,3
A. Halilovi\u0107,Benito Ram\u00edrez,3
Benito Ram\u00edrez,Tana,3
Benito Ram\u00edrez,M. Aguirregaray,3
Momo,M\u00edchel,3
M\u00edchel,Tana,3
L. Chichizola,Vicente G\u00f3mez,3
A. Halilovi\u0107,Momo,2
Benito Ram\u00edrez,Vicente G\u00f3mez,2
M. Aguirregaray,J. Calleri,2
G\u00e1lvez,M. Aguirregaray,2
M. Aguirregaray,L. Chichizola,2
L. Chichizola,Ximo Navarro,2
Tana,G\u00e1lvez,2
Ximo Navarro,Tana,2
A. Halilovi\u0107,Vicente G\u00f3mez,2
Momo,M. Aguirregaray,2
J. Calleri,Momo,2
A. Halilovi\u0107,M. Aguirregaray,2
J. Calleri,M. Aguirregaray,2
Tana,Vicente G\u00f3mez,2
Tana,J. Calleri,2
Benito Ram\u00edrez,L. Chichizola,2
J. Calleri,Benito Ram\u00edrez,2
Ximo Navarro,M. Aguirregaray,2
M\u00edchel,A. Halilovi\u0107,2
Momo,Vicente G\u00f3mez,2
A. Halilovi\u0107,J. Calleri,2
M\u00edchel,Momo,2
Momo,J. Calleri,2
Momo,G\u00e1lvez,2
Vicente G\u00f3mez,L. Chichizola,2
Momo,A. Halilovi\u0107,2
G\u00e1lvez,M\u00edchel,1
L. Chichizola,A. Halilovi\u0107,1
Ximo Navarro,Momo,1
Benito Ram\u00edrez,J. Calleri,1
Momo,Ximo Navarro,1
G\u00e1lvez,Vicente G\u00f3mez,1
Benito Ram\u00edrez,A. Halilovi\u0107,1
Momo,Benito Ram\u00edrez,1
Vicente G\u00f3mez,J. Calleri,1
M\u00edchel,J. Calleri,1
J. Calleri,A. Halilovi\u0107,1
J. Calleri,G\u00e1lvez,1
Tana,A. Halilovi\u0107,1
A. Halilovi\u0107,M\u00edchel,1
G\u00e1lvez,J. Calleri,1
Benito Ram\u00edrez,Nacho Gil,1
Ximo Navarro,J. Calleri,1
Ximo Navarro,A. Halilovi\u0107,1
A. Halilovi\u0107,G\u00e1lvez,1
J. Calleri,Tana,1
M. Aguirregaray,Vicente G\u00f3mez,1
Ximo Navarro,L. Chichizola,1
L. Chichizola,Nacho Gil,1
Vicente G\u00f3mez,Benito Ram\u00edrez,1
G\u00e1lvez,Benito Ram\u00edrez,1
M. Aguirregaray,Momo,1
G\u00e1lvez,Tana,1
L. Chichizola,Tana,1
G\u00e1lvez,Ximo Navarro,1
Nacho Gil,G\u00e1lvez,1
L. Chichizola,M. Aguirregaray,1
M\u00edchel,Vicente G\u00f3mez,1
A. Halilovi\u0107,L. Chichizola,1
