Source,Target,Weight
H. Sakai,F. Thauvin,9
J. Amavi,C. N'Jie,6
J. Amavi,M. Sanson,6
C. N'Jie,J. Amavi,5
M. Sanson,J. Amavi,5
J. Amavi,D. Payet,5
Rolando,J. Amavi,4
C. N'Jie,M. Sanson,4
F. Thauvin,A. Zambo Anguissa,4
Rolando,S. Mandanda,3
F. Thauvin,H. Sakai,3
D. Payet,C. N'Jie,3
A. Zambo Anguissa,J. Amavi,3
F. Thauvin,C. N'Jie,3
A. Zambo Anguissa,D. Payet,3
D. Payet,M. Sanson,3
M. Sanson,S. Mandanda,3
M. Sanson,D. Payet,3
S. Mandanda,Rolando,2
J. Amavi,A. Zambo Anguissa,2
C. N'Jie,F. Thauvin,2
D. Payet,F. Thauvin,2
A. Rami,J. Amavi,2
F. Thauvin,S. Mandanda,2
J. Amavi,A. Rami,2
D. Payet,J. Amavi,2
M. Sanson,Rolando,2
C. N'Jie,H. Sakai,2
A. Rami,H. Sakai,2
M. Sanson,H. Sakai,1
Rolando,D. Payet,1
M. Sanson,C. N'Jie,1
C. N'Jie,K. Mitroglou,1
A. Rami,F. Thauvin,1
S. Mandanda,F. Thauvin,1
J. Amavi,K. Mitroglou,1
D. Payet,Rolando,1
A. Rami,C. N'Jie,1
A. Rami,Rolando,1
H. Sakai,A. Rami,1
A. Zambo Anguissa,Rolando,1
C. N'Jie,A. Rami,1
K. Mitroglou,J. Amavi,1
K. Mitroglou,Rolando,1
Rolando,A. Zambo Anguissa,1
D. Payet,A. Zambo Anguissa,1
D. Payet,H. Sakai,1
F. Thauvin,D. Payet,1
F. Thauvin,Rolando,1
J. Amavi,Rolando,1
S. Mandanda,H. Sakai,1
F. Thauvin,A. Rami,1
H. Sakai,M. Sanson,1
S. Mandanda,M. Sanson,1
A. Rami,M. Sanson,1
J. Amavi,H. Sakai,1
A. Zambo Anguissa,F. Thauvin,1
S. Mandanda,A. Rami,1
S. Mandanda,J. Amavi,1
M. Sanson,A. Zambo Anguissa,1
F. Thauvin,M. Sanson,1
A. Zambo Anguissa,A. Rami,1
M. Sanson,F. Thauvin,1
S. Mandanda,C. N'Jie,1
F. Thauvin,J. Amavi,1
Rolando,H. Sakai,1
H. Sakai,D. Payet,1
